search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,item-location href,item-location src,item-location,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,score-text--na
https://www.tasteatlas.com/victoria-sponge,https://cdn.tasteatlas.com//Images/Dishes/a5b7b94d16b24f9ca4f7875ed72474f6.jpg?mw=660,27,Cake,https://www.tasteatlas.com/cakes,Victoria Sponge,https://www.tasteatlas.com/england,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,England,4.1,Best in   (Westminster),The English Tea Room at Brown's Hotel,https://www.tasteatlas.com/TheEnglishTeaRoomAtBrownsHotel,"Victoria sponge is an English layer cake filled with fruit jam (and sometimes, whipped cream). It was invented by Queen Victoria's cooks in the 19th century, when it was one of the main stars at the Queen's tea parties, along with sandwiches and s...",,READ MORE,https://www.tasteatlas.com/victoria-sponge/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/chicken-tikka-masala,https://cdn.tasteatlas.com//images/dishes/9c3f2b4b97534aa3b654ff59cd0a08fc.jpg?mw=660,28,Chicken Dish,https://www.tasteatlas.com/chicken-dishes,Chicken Tikka Masala,,,,4.2,Best in   (Westminster),Punjab Restaurant,https://www.tasteatlas.com/punjab-restaurant,"Chicken tikka masala is a British dish influeneced by Indian cuisine, consisting of marinated, tandoor-cooked chicken pieces that are served in a spiced tomato-cream sauce. The origins are still debated – some claim that it was invented in G...",,READ MORE,https://www.tasteatlas.com/chicken-tikka-masala/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/yogurt,https://cdn.tasteatlas.com/images/dishes/242742c498304e40a7500080f677c360.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/garam-masala,https://cdn.tasteatlas.com/images/dishes/a2fdc55cb6b643c29b66708def1e1c64.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/turmeric,https://cdn.tasteatlas.com/images/ingredientgroups/fcf079fe2d5243b99979db6ebf5210de.png?h=120&w=120,
https://www.tasteatlas.com/faggots,https://cdn.tasteatlas.com//Images/Dishes/3442274b4582466b9da4288b1e5a18d8.jpg?mw=660,29,Offal Dish,https://www.tasteatlas.com/Offal,Faggots,https://www.tasteatlas.com/west-midlands,,"West Midlands, England",,Best in   (Rosebush),Tafarn Sinc,https://www.tasteatlas.com/TafarnSinc,"Faggots are old-fashioned, traditional meatballs characterized by their large size. They are especially popular in Wales and the Midlands region of England, made from pork offal and cheap cuts of meat such as heart and liver that are mixed with sp...",,READ MORE,https://www.tasteatlas.com/faggots/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/eton-mess,https://cdn.tasteatlas.com//Images/Dishes/dbd844291f0040fe9b0785aa9ff37c3e.jpg?mw=660,30,Dessert,https://www.tasteatlas.com/Desserts,Eton Mess,https://www.tasteatlas.com/eton,,"Eton, England",4.2,Best in   (Westminster),Bob Bob Ricard,https://www.tasteatlas.com/BobBobRicard,"Eton mess is a popular English dessert made by combining fresh strawberries, meringue, and cream. The dessert was invented in the 1930s at the English Eton College, when it was traditionally served at the school's prize-giving celebration, held an...",,READ MORE,https://www.tasteatlas.com/eton-mess/wheretoeat,https://www.tasteatlas.com/Strawberries,https://cdn.tasteatlas.com/images/ingredientgroups/253b91600d4a40f0833c4251fb774fd6.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Cream,https://cdn.tasteatlas.com/images/ingredientgroups/a76acdd303af40d8a855f274ac9ac6d4.png?h=120&w=120,,,,,
https://www.tasteatlas.com/cauliflower-cheese,https://cdn.tasteatlas.com//Images/Dishes/1eba32bd327046f1b5aef4c11eefdf44.jpg?mw=660,31,Vegetable Dish,https://www.tasteatlas.com/Vegetable-dishes,Cauliflower Cheese,https://www.tasteatlas.com/england,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,England,3.5,Best in   (Liverpool),Wahaca,https://www.tasteatlas.com/wahaca,"Cauliflower cheese is a traditional English dish consisting of boiled cauliflower florets doused in a sauce made from flour, milk, butter, nutmeg, and mature cheeses such as cheddar. The whole concoction is then baked in the oven and can be served...",,READ MORE,https://www.tasteatlas.com/cauliflower-cheese/wheretoeat,https://www.tasteatlas.com/Cauliflowers,https://cdn.tasteatlas.com/images/ingredientgroups/4bde61ee6a82496da9aee124b9602d28.png?h=120&w=120,https://www.tasteatlas.com/cheddar,https://cdn.tasteatlas.com/images/dishes/b459d32b2f5842baa7eaaf271626dca9.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/nutmegs,https://cdn.tasteatlas.com/images/ingredientgroups/7ee6cd3c42294ee7a9b8fc3e2184ac56.png?h=120&w=120,
https://www.tasteatlas.com/steak-and-ale-pie,https://cdn.tasteatlas.com//images/dishes/56f62de4ef474888b8fa743fcc3bb74d.jpg?mw=660,32,Savory Pie,https://www.tasteatlas.com/savory-pies,Steak and Ale Pie,https://www.tasteatlas.com/england,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,England,4.0,Best in   (Tower Hamlets),The Draft House  Birdcage,https://www.tasteatlas.com/TheDraftHouse,"This classic British dish is a staple of pub food, consisting of a pastry shell filled with chunks of tender braised beef, vegetables such as onions and carrots, stock, dark brown ale, freshly chopped herbs, and Worcestershire sauce. The whole con...",,READ MORE,https://www.tasteatlas.com/steak-and-ale-pie/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/stocks,https://cdn.tasteatlas.com/images/ingredientgroups/27990ac3f60a4812ad3aadf8f044cdb6.png?h=120&w=120,https://www.tasteatlas.com/english-brown-ale,https://cdn.tasteatlas.com/images/dishes/220fdd9f37b6406b939c10c9e2dcbbcb.png?h=120&w=120,https://www.tasteatlas.com/worcestershire-sauce,https://cdn.tasteatlas.com/images/dishes/bd541fdde25746e991d836c691f315d2.png?h=120&w=120,,,
https://www.tasteatlas.com/blt-sandwich-england,https://cdn.tasteatlas.com//Images/Dishes/3f4736feb0a54cf59cba5ef99aef5a17.jpg?mw=660,33,Sandwich,https://www.tasteatlas.com/sandwiches,BLT Sandwich,https://www.tasteatlas.com/england,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,England,3.9,,,,"Crispy, crunchy and salty bacon, fresh, slightly acidic tomatoes, chilled lettuce, mayonnaise, and toast - there is little, if no excuses for error while making a BLT sandwich. However, there are strict rules regarding the ingredients, according t...",,READ MORE,https://www.tasteatlas.com/blt-sandwich-england/wheretoeat,https://www.tasteatlas.com/Breads,https://cdn.tasteatlas.com/images/dishgroups/1cf6c4cfb4354189b4bc5bb6a46ad000.png?h=120&w=120,https://www.tasteatlas.com/mayonnaise,https://cdn.tasteatlas.com/images/dishes/1839d40499514008ba765c0c1815f7e2.png?h=120&w=120,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,https://www.tasteatlas.com/Lettuce,https://cdn.tasteatlas.com/images/ingredientgroups/7e0f57e1acdf4336ae728bbaf80a1f36.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,,,
https://www.tasteatlas.com/english-muffin,https://cdn.tasteatlas.com//images/dishes/25f0becd1a7d48ad936715e1113eb3ca.jpg?mw=660,34,Bread,https://www.tasteatlas.com/Breads,English Muffin,https://www.tasteatlas.com/plymouth,,"Plymouth, England",3.6,Best in   (Camden),Lantana Cafe,https://www.tasteatlas.com/LantanaCafe,"English muffin is a small, round, and flat bread that's made from a soft yeasted dough. Once shaped into rounds, either by hand or with crumpet rings, the English muffin is baked on a griddle. Before toasting, they are halved, and once toasted, th...",,READ MORE,https://www.tasteatlas.com/english-muffin/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/sausage-rolls,https://cdn.tasteatlas.com//images/dishes/30cbfb79470d40509f2f50c94a0cabe4.jpg?mw=660,35,Snack,https://www.tasteatlas.com/Snacks,Sausage Rolls,,,,3.9,Best in   (Bristol),Hart's Bakery,https://www.tasteatlas.com/harts-bakery,"Sausage rolls are traditional British snacks consisting of British sausage meat that's wrapped in puff pastry and baked. Before they're baked, the sausage rolls are often brushed with eggs or milk. Once done, they can be served hot or cold. In the...",,READ MORE,https://www.tasteatlas.com/sausage-rolls/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Sausages,https://cdn.tasteatlas.com/images/dishgroups/ffcde30e795b4a6f85a482358723a706.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,https://www.tasteatlas.com/vegetable-oils,https://cdn.tasteatlas.com/images/ingredientgroups/9645da0c09ec4cebb19ef9a91a4e3ecf.png?h=120&w=120,
https://www.tasteatlas.com/toad-in-the-hole,https://cdn.tasteatlas.com//Images/Dishes/eb220935471e4fd09fb3a3936b020a56.jpg?mw=660,36,Meat Dish,https://www.tasteatlas.com/Meat-dishes,Toad in the Hole,https://www.tasteatlas.com/england,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,England,3.8,Best in   (Lambeth),Bistro Union,https://www.tasteatlas.com/BistroUnion,"The unusually named  is a traditional British delicacy consisting of a number of sausages baked in a Yorkshire pudding batter. The dish is traditionally served with vegetables, mashed potatoes, and onion gravy on the side....",toad in the hole,READ MORE,https://www.tasteatlas.com/toad-in-the-hole/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/cornish-pasty,https://cdn.tasteatlas.com//images/dishes/b019045598db49cca810c3a3ce6748f7.jpg?mw=660,37,Savory Pastry,https://www.tasteatlas.com/savory-pastry,Cornish Pasty,https://www.tasteatlas.com/cornwall,,"Cornwall, England",3.8,Best in   (Looe),Sarah's Pasty Shop,https://www.tasteatlas.com/SarahsPastyShop,"Cornish pasty is a popular dish that is a specialty of Cornwall. Shaped into a form of the letter D or a half-moon, this crispy and juicy pastry is filled with beef and various root vegetables and seasonings. The golden color of the pastry is achi...",,READ MORE,https://www.tasteatlas.com/cornish-pasty/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Lard,https://cdn.tasteatlas.com/images/ingredientgroups/f2ee3afb68a34c859faafc3db9a05b76.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,
https://www.tasteatlas.com/banoffee-pie,https://cdn.tasteatlas.com//Images/Dishes/f8320853a85b40cf842b087f8f2b9871.jpg?mw=660,38,Sweet Pie,https://www.tasteatlas.com/sweet-pies,Banoffee Pie,https://www.tasteatlas.com/jevington,,"Jevington, England",4.0,Best in   (Camden),Haché Burgers Camden,https://www.tasteatlas.com/HacheBurgers,"Banoffee pie is an English dessert made with cream, bananas, and toffee on top of a pastry shell or on top of a base made with crumbled biscuits. The name of the dish is a combination of the words  and . The sweet pie...",banana,READ MORE,https://www.tasteatlas.com/banoffee-pie/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Bananas,https://cdn.tasteatlas.com/images/ingredientgroups/f648aa29c948438fbf2b83a2cddaf7bf.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/condensed-milk,https://cdn.tasteatlas.com/images/ingredientgroups/bc2b9a3ae21642f9819aff5afd874137.png?h=120&w=120,
https://www.tasteatlas.com/welsh-rarebit,https://cdn.tasteatlas.com//Images/Dishes/c880969a3a9640fa8da6f01f2f541413.jpg?mw=660,39,Sandwich,https://www.tasteatlas.com/sandwiches,Welsh Rarebit,https://www.tasteatlas.com/wales,https://cdn.tasteatlas.com/images/emblems/de43f414a022432faf1a5926bf477f28.png,Wales,3.8,Best in   (Cardiff),Madame Fromage,https://www.tasteatlas.com/MadameFromage,"To call this creamy, savory sandwich  would be a sacrilege. Welsh rarebit is a traditional snack, ideally based on locally produced  or  cheese, melted and mixed with butter and cre...",melted cheese on toast,READ MORE,https://www.tasteatlas.com/welsh-rarebit/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/steak-pie,https://cdn.tasteatlas.com//Images/Dishes/a6689a0f76bd4983bfcf0eaf1db6c04e.jpg?mw=660,40,Savory Pie,https://www.tasteatlas.com/savory-pies,Steak Pie,,,,4.1,Best in   (Newcastle upon Tyne),Redhouse,https://www.tasteatlas.com/redhouse,"Steak pie is a traditional British dish consisting of a pastry shell filled with stewed steak, gravy, and various vegetables, depending on personal preferences. The early versions, first recorded in the 18th century, consisted of a beefsteak puddi...",,READ MORE,https://www.tasteatlas.com/steak-pie/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/bubble-and-squeak,https://cdn.tasteatlas.com//Images/Dishes/dbf3e758627e4adc9f043dd48e0f8a94.jpg?mw=660,41,Vegetable Dish,https://www.tasteatlas.com/Vegetable-dishes,Bubble and Squeak,https://www.tasteatlas.com/england,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,England,3.5,Best in   (Southwark),Maria's Market Café,https://www.tasteatlas.com/MariasMarketCafe,"Bubble and squeak is a traditional British dish consisting of potatoes and green vegetables. Originally, cabbage was used as the main vegetable, but modern cooks might use Brussels sprouts or any other kind of vegetables along with potatoes. The c...",,READ MORE,https://www.tasteatlas.com/bubble-and-squeak/wheretoeat,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Cabbages,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,https://www.tasteatlas.com/Kale,https://cdn.tasteatlas.com/images/ingredientgroups/701848c621f34e81afb592bc9e82225c.png?h=120&w=120,https://www.tasteatlas.com/Peas,https://cdn.tasteatlas.com/images/ingredientgroups/f49668f69a994008a384f5bdc71b7e8d.png?h=120&w=120,
https://www.tasteatlas.com/bakewell-tart,https://cdn.tasteatlas.com//Images/Dishes/980a3f580ccd4336b954cb0eb1ee7736.jpg?mw=660,42,Tart,https://www.tasteatlas.com/tarts,Bakewell Tart,https://www.tasteatlas.com/bakewell,,"Bakewell, England",3.9,Best in   (Tower Hamlets),The Lily Vanilli Bakery,https://www.tasteatlas.com/TheLilyVanilliBakery,"Bakewell tart is a traditional English dessert consisting of shortcrust pastry filled with fruit jam and a combination of sugar, eggs, ground almonds, and butter. The tart is baked to perfection so that it remains light and moist, and it is usuall...",,READ MORE,https://www.tasteatlas.com/bakewell-tart/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/bacon-butty,https://cdn.tasteatlas.com//Images/Dishes/1a9ab25904d74eb99e1e41729546dbf3.jpg?mw=660,43,Sandwich,https://www.tasteatlas.com/sandwiches,Bacon Butty,,,,4.1,Best in   (Tower Hamlets),St John Bread & Wine,https://www.tasteatlas.com/StJohnBreadWine,"Bacon butty is one of Britain's most popular guilty pleasures, a sandwich consisting of slices of white bread (or a bread roll) filled with large amounts of bacon. Some like to add butter, ketchup, brown sauce, or an egg to the sandwich, depending...",,READ MORE,https://www.tasteatlas.com/bacon-butty/wheretoeat,https://www.tasteatlas.com/Breads,https://cdn.tasteatlas.com/images/dishgroups/1cf6c4cfb4354189b4bc5bb6a46ad000.png?h=120&w=120,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,,,,,,,,,
