search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,item-location href,item-location,mini-ingredients__link href 6,mini-ingredients__image src 6,item-location src,score-text--na
https://www.tasteatlas.com/palak-paneer,https://cdn.tasteatlas.com//Images/Dishes/4ecba690cc0b47809d43d70c7a6b3a39.jpg?mw=660,23,Vegetable Dish,https://www.tasteatlas.com/Vegetable-dishes,Palak paneer,4.0,Best in   (Amritsar),Kesar da Dhaba,https://www.tasteatlas.com/KesarDaDhaba,"Palak paneer is a popular Indian vegetarian dish made with paneer cheese in a rich, thick sauce consisting of puréed spinach mixed with tomatoes, garam masala, garlic, and numerous spices. The key ingredients are even mentioned in the name ...",,READ MORE,https://www.tasteatlas.com/palak-paneer/wheretoeat,https://www.tasteatlas.com/paneer,https://cdn.tasteatlas.com/images/dishes/44aec90c2bae4b1f958521e344f811ce.png?h=120&w=120,https://www.tasteatlas.com/spinach,https://cdn.tasteatlas.com/images/ingredientgroups/2218c5aa26ab49168e768f4bc72feddd.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/garam-masala,https://cdn.tasteatlas.com/images/dishes/a2fdc55cb6b643c29b66708def1e1c64.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/punjab,Punjab,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://cdn.tasteatlas.com/images/emblems/962fcd5b43cc410995763b1e14141c6c.png,
https://www.tasteatlas.com/gulab-jamun,https://cdn.tasteatlas.com//Images/Dishes/23fba80da08c46ceba5a99a5b1f1f200.jpg?mw=660,24,Deep-fried Dessert,https://www.tasteatlas.com/deep-fried-desserts,Gulab jamun,4.1,Best in   (New Delhi),Shree Bhagatram,https://www.tasteatlas.com/ShreeBhagatram,"Gulab jamun is a dessert based on milk solids that are kneaded into a dough, shaped into balls, and deep-fried in ghee. The balls then get soaked in a sugary concoction flavored with saffron, green cardamom, and rose water. When served, gulab jamu...",,READ MORE,https://www.tasteatlas.com/gulab-jamun/wheretoeat,https://www.tasteatlas.com/khoa,https://cdn.tasteatlas.com/images/dishes/9e9c227015f34505ac62478b6a2ca67c.png?h=120&w=120,https://www.tasteatlas.com/maida-flours,https://cdn.tasteatlas.com/images/ingredientgroups/dfd9d40b79484f9cbdfaa8642d676ae7.png?h=120&w=120,https://www.tasteatlas.com/baking-powder,https://cdn.tasteatlas.com/images/ingredientgroups/f7e7555a30e44b63993b9aa893fd064c.png?h=120&w=120,https://www.tasteatlas.com/cardamom,https://cdn.tasteatlas.com/images/ingredientgroups/ebbde091cf4445a5ac10df8a51b7c894.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,,,https://www.tasteatlas.com/paneer,https://cdn.tasteatlas.com/images/dishes/44aec90c2bae4b1f958521e344f811ce.png?h=120&w=120,,
https://www.tasteatlas.com/pav-bhaji,https://cdn.tasteatlas.com//Images/Dishes/081e0170e376406aa4b56f5b86cc3156.jpg?mw=660,25,Stew,https://www.tasteatlas.com/Stews,Pav bhaji,4.2,Best in   (Mumbai),Sardar Pav Bhaji,https://www.tasteatlas.com/sardar-pav-bhaji,Pav bhaji is a popular street snack originating from the Indian state of Maharashtra. It consists of a vegetable curry that is typically served with a soft bread roll known as . The dish was invented in the 1850s as a midnight meal by ...,pav,READ MORE,https://www.tasteatlas.com/pav-bhaji/wheretoeat,https://www.tasteatlas.com/ghee,https://cdn.tasteatlas.com/images/dishes/194229dc935a45ec9d24f94a13bbe3fd.png?h=120&w=120,https://www.tasteatlas.com/garam-masala,https://cdn.tasteatlas.com/images/dishes/a2fdc55cb6b643c29b66708def1e1c64.png?h=120&w=120,https://www.tasteatlas.com/Cauliflowers,https://cdn.tasteatlas.com/images/ingredientgroups/4bde61ee6a82496da9aee124b9602d28.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Peas,https://cdn.tasteatlas.com/images/ingredientgroups/f49668f69a994008a384f5bdc71b7e8d.png?h=120&w=120,https://www.tasteatlas.com/mumbai,Mumbai,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,,
https://www.tasteatlas.com/dal-makhani,https://cdn.tasteatlas.com//images/dishes/0a3f1b0d231b43e497f33ae5506bb46c.jpg?mw=660,26,Stew,https://www.tasteatlas.com/Stews,Dal makhani,4.1,Best in   (Amritsar),Kesar da Dhaba,https://www.tasteatlas.com/KesarDaDhaba,"Although it originated in Punjab, dal makhani has become one of the most popular Indian lentil dishes, both in the country and outside of its borders. It consists of red kidney beans and whole black lentils, which also go under the name",uradREAD MORE,,https://www.tasteatlas.com/dal-makhani/wheretoeat,https://www.tasteatlas.com/Beans,https://cdn.tasteatlas.com/images/ingredientgroups/beb3c7faee1444a98263bf3973fc3e5c.png?h=120&w=120,https://www.tasteatlas.com/Lentils,https://cdn.tasteatlas.com/images/ingredientgroups/54230c9c778849fb8b4742c78ee846ea.png?h=120&w=120,https://www.tasteatlas.com/ghee,https://cdn.tasteatlas.com/images/dishes/194229dc935a45ec9d24f94a13bbe3fd.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/punjab,Punjab,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://cdn.tasteatlas.com/images/emblems/962fcd5b43cc410995763b1e14141c6c.png,
https://www.tasteatlas.com/pilaf-india,https://cdn.tasteatlas.com//Images/Dishes/49a441aab7b34bc799bd0f4030429c73.jpg?mw=660,27,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Pulao,3.9,,,,"Pilaf is a staple of Middle Eastern cuisine, a dish made with rice, cracked wheat, couscous, or bulgur. However, rice is the most commonly used ingredient, combined with meat, vegetables, dried fruits, and spices, simmered together in a flavored b...",,READ MORE,https://www.tasteatlas.com/pilaf-india/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/pulihora,https://cdn.tasteatlas.com//images/dishes/2a00c116070d46a7a8dd91c0e086f76d.jpg?mw=660,28,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Pulihora,3.9,,,,"Pulihora is a popular south Indian dish that can easily be found in the states of Andhra Pradesh, Tamil Nadu, and Karnataka. It consists of rice, turmeric, tamarind, curry leaves, coriander, ginger, and green chiles. Additionally, yellow lentils, ...",,READ MORE,https://www.tasteatlas.com/pulihora/wheretoeat,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://www.tasteatlas.com/turmeric,https://cdn.tasteatlas.com/images/ingredientgroups/fcf079fe2d5243b99979db6ebf5210de.png?h=120&w=120,https://www.tasteatlas.com/tamarind,https://cdn.tasteatlas.com/images/ingredientgroups/3bc14d735a994464870f3aae64819a42.png?h=120&w=120,https://www.tasteatlas.com/curry-leaves,https://cdn.tasteatlas.com/images/dishes/5981aa590b034bf8bbf4330af51cd41e.png?h=120&w=120,https://www.tasteatlas.com/coriander,https://cdn.tasteatlas.com/images/ingredientgroups/6070111d940042ddab6019a86951fc8b.png?h=120&w=120,https://www.tasteatlas.com/andhra-pradesh,Andhra Pradesh,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://cdn.tasteatlas.com/images/emblems/5561b95027ad4f7eace483fa9da2fc6f.png,
https://www.tasteatlas.com/vindaloo,https://cdn.tasteatlas.com//Images/Dishes/6c8eab762bef45d4be6082f76f740c65.jpg?mw=660,29,Pork Dish,https://www.tasteatlas.com/pork-dishes,Vindaloo,4.3,Best in   (Panaji),Venite,https://www.tasteatlas.com/venite,"Vindaloo is a flavorful curry dish that is popular in England and the Indian regions of Goa and Konkan. It is typically made with marinated pork, but it can also be made with chicken, beef, mutton, or paneer. The name of the dish stems from the mi...",,READ MORE,https://www.tasteatlas.com/vindaloo/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/mutton,https://cdn.tasteatlas.com/images/ingredientgroups/82790d17b4894b93847171b62d7fdfb4.png?h=120&w=120,https://www.tasteatlas.com/paneer,https://cdn.tasteatlas.com/images/dishes/44aec90c2bae4b1f958521e344f811ce.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/goa,Goa,https://www.tasteatlas.com/ghee,https://cdn.tasteatlas.com/images/dishes/194229dc935a45ec9d24f94a13bbe3fd.png?h=120&w=120,https://cdn.tasteatlas.com/images/emblems/65c2e7fae5924af4a0faf13cfe1930b9.png,
https://www.tasteatlas.com/keema,https://cdn.tasteatlas.com//Images/Dishes/aed15b96c6384aef89ce3cefd4e6196d.jpg?mw=660,30,Stew,https://www.tasteatlas.com/Stews,Keema,4.5,Best in   (Mumbai),Leopold Cafe,https://www.tasteatlas.com/leopold-cafe,"Keema is a stew that is usually prepared as a curry with ingredients such as minced lamb or goat meat, green peas, potatoes, ginger, chili, onions, ghee, garlic, and garam masala spices. The name of the dish means  in Urdu. Alt...",minced meat,READ MORE,https://www.tasteatlas.com/keema/wheretoeat,https://www.tasteatlas.com/Goat,https://cdn.tasteatlas.com/images/ingredientgroups/284c1ffb7c3842819b1484d3dd665106.png?h=120&w=120,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Green-peas,https://cdn.tasteatlas.com/images/ingredientgroups/cb61262bb051447d914bf92cd5823005.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,,,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,,
https://www.tasteatlas.com/chaat,https://cdn.tasteatlas.com//Images/Dishes/84327074df8e4c5fabeaeca6fa3ab659.jpg?mw=660,31,Street Food,https://www.tasteatlas.com/Street-food,Chaat,4.5,Best in   (Hyderabad),Gokul Chat,https://www.tasteatlas.com/gokul-chat,"Chaat is a term signifying a huge variety of Indian street foods, snacks, or small meals which usually combine salty, spicy, sweet, and sour flavors. The name chaat is derived from a Hindi verb , meaning , possibly ...",chaatna,READ MORE,https://www.tasteatlas.com/chaat/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/uttar-pradesh,Uttar Pradesh,,,https://cdn.tasteatlas.com/images/emblems/a0ad7a2f00e948b8bedfd10861119fc5.png,
https://www.tasteatlas.com/sambar,https://cdn.tasteatlas.com//Images/Dishes/91fa968808234ac0bd4b6007bda75b9f.jpg?mw=660,32,Stew,https://www.tasteatlas.com/Stews,Sambar,3.9,Best in   (Chennai),Triplicane Ratna Cafe,https://www.tasteatlas.com/TriplicaneRatnaCafe,"Sambar is a popular curry dish prepared with a tamarind-based broth, lentils, and vegetables. It originates from Tamil Nadu, but it is also very popular in Sri Lanka and throughout South India. The dish is traditionally served with steamed rice or...",,READ MORE,https://www.tasteatlas.com/sambar/wheretoeat,https://www.tasteatlas.com/tamarind,https://cdn.tasteatlas.com/images/ingredientgroups/3bc14d735a994464870f3aae64819a42.png?h=120&w=120,https://www.tasteatlas.com/Lentils,https://cdn.tasteatlas.com/images/ingredientgroups/54230c9c778849fb8b4742c78ee846ea.png?h=120&w=120,https://www.tasteatlas.com/shallots,https://cdn.tasteatlas.com/images/ingredientgroups/b754048f184446f79a4136e478886073.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Okras,https://cdn.tasteatlas.com/images/ingredientgroups/3e3df0ccbd2442e19dbf2177d5c5c616.png?h=120&w=120,https://www.tasteatlas.com/tamil-nadu,Tamil Nadu,https://www.tasteatlas.com/Eggplants,https://cdn.tasteatlas.com/images/ingredientgroups/9c53f075b64b42e1a8d446741e9904eb.png?h=120&w=120,https://cdn.tasteatlas.com/images/emblems/280926c6837545329b608cc3a3c21139.png,
https://www.tasteatlas.com/kulfi,https://cdn.tasteatlas.com//images/dishes/4f3d4d079fce4c2ebda620d8717ae358.jpg?mw=660,33,Ice Cream,https://www.tasteatlas.com/ice-creams,Kulfi,4.5,Best in   (Bangalore),Barbeque Nation,https://www.tasteatlas.com/barbeque-nation,"Kulfi is a traditional Indian ice cream made with slowly simmered whole milk. Although the long-simmering process results in a loss of volume, it makes up for it with a delicious, nutty, caramelized flavor. The ice cream is characterized by its un...",,READ MORE,https://www.tasteatlas.com/kulfi/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/panipuri,https://cdn.tasteatlas.com//Images/Dishes/b01fa4c9920d42df9ef472fd4f8e6fda.jpg?mw=660,34,Snack,https://www.tasteatlas.com/Snacks,Panipuri,4.5,Best in   (Mumbai),Elco Pani Puri Center,https://www.tasteatlas.com/ElcoPaniPuriCenter,"Panipuri is a street snack that is extremely popular in India, Bangladesh, Pakistan, and Nepal. Small in size, it consists of a hollow puri that is fried until crispy, then stuffed with a combination of flavored water called , tamarin...",pani,READ MORE,https://www.tasteatlas.com/panipuri/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/pakora,https://cdn.tasteatlas.com//Images/Dishes/b4deb1913b6b48c2baff9e6cf8d25923.jpg?mw=660,35,Snack,https://www.tasteatlas.com/Snacks,Pakora,4.1,Best in   (New Delhi),Khandani Pakodewala,https://www.tasteatlas.com/KhandaniPakodewala,"Pakora is a savory, deep-fried Indian snack made with pieces of vegetables such as cauliflower and eggplant. Although it is a quintessential Indian snack that can be easily found on numerous street corners, it can also be made at home. Traditional...",,READ MORE,https://www.tasteatlas.com/pakora/wheretoeat,https://www.tasteatlas.com/gram-flours,https://cdn.tasteatlas.com/images/ingredientgroups/cb656cfef58a41e09269bb98c99caf6f.png?h=120&w=120,https://www.tasteatlas.com/rice-flours,https://cdn.tasteatlas.com/images/ingredientgroups/42084d298fc7452f9d97fc64785e7fb6.png?h=120&w=120,https://www.tasteatlas.com/garam-masala,https://cdn.tasteatlas.com/images/dishes/a2fdc55cb6b643c29b66708def1e1c64.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/bell-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/0f922f485f1b427393a6cd5a69f66b6f.png?h=120&w=120,,,https://www.tasteatlas.com/Cabbages,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,,
https://www.tasteatlas.com/masala-dosa,https://cdn.tasteatlas.com//Images/Dishes/ba7bab747c7e41769dbc895a84626a23.jpg?mw=660,36,Pancake,https://www.tasteatlas.com/pancakes,Masala dosa,4.5,Best in   (Bangalore),Central Tiffin Room,https://www.tasteatlas.com/central-tiffin-room,"A traditional southern Indian dish known as masala dosa is popular throughout the country, made from a batter of soaked rice and lentils that is baked into a thin pancake and usually stuffed with potatoes, onions, and mustard seeds. The dish is of...",,READ MORE,https://www.tasteatlas.com/masala-dosa/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/southern-india,Southern India,,,,
https://www.tasteatlas.com/rasgulla,https://cdn.tasteatlas.com//Images/Dishes/728691b02df3490bbbecdea8422530d1.jpg?mw=660,37,Dessert,https://www.tasteatlas.com/Desserts,Rasgulla,4.4,Best in   (Kolkata),K.C. Das,https://www.tasteatlas.com/kc-das,"Rasgulla is a traditional sweet that is usually served at the end of a meal, like many other Indian milk-based desserts. It is prepared from chhena paneer dumplings and semolina dough, cooked together in a sugary syrup. The origin of rasgulla is t...",,READ MORE,https://www.tasteatlas.com/rasgulla/wheretoeat,https://www.tasteatlas.com/chhena,https://cdn.tasteatlas.com/images/dishes/650f4fcad67e4d86ad95aa4dae20e08d.png?h=120&w=120,https://www.tasteatlas.com/semolinas,https://cdn.tasteatlas.com/images/ingredientgroups/40a3aac8a540413980b541cbfd7f3646.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/lemon-juices,https://cdn.tasteatlas.com/images/ingredientgroups/bbcffe4057b045df86c02995facd36b3.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/west-bengal,West Bengal,https://www.tasteatlas.com/rose-waters,https://cdn.tasteatlas.com/images/ingredientgroups/e796f033c53745bf934c231bb17c0e1b.png?h=120&w=120,https://cdn.tasteatlas.com/images/emblems/92daeb1e8dcb43a39d18fe4da59f0211.png,
https://www.tasteatlas.com/chicken-65,https://cdn.tasteatlas.com//images/dishes/55f00ba4fe8746a68b8ad62b24226e3b.jpg?mw=660,38,Fried Chicken Dish,https://www.tasteatlas.com/fried-chicken-dishes,Chicken 65,4.2,Best in   (Chennai),Buhari,https://www.tasteatlas.com/buhari,"Chicken 65 is a classic poultry dish with origins in Chennai, India. It consists of deep-fried chicken that is marinated in ginger, lemon, red chiles, and a variety of other spices. There are a few theories about the origin of chicken 65. The most...",,READ MORE,https://www.tasteatlas.com/chicken-65/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/corn-flours,https://cdn.tasteatlas.com/images/ingredientgroups/aa0dbd7a5bac4bfa8e827a70993fe6f2.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/Lemons,https://cdn.tasteatlas.com/images/ingredientgroups/e72116820fd94959b9d5e570b3df6316.png?h=120&w=120,https://www.tasteatlas.com/chennai,Chennai,https://www.tasteatlas.com/red-chilli-powder,https://cdn.tasteatlas.com/images/ingredientgroups/0bf070508e5f4a41b10e14a0642e59fe.png?h=120&w=120,,
https://www.tasteatlas.com/ras-malai,https://cdn.tasteatlas.com//Images/Dishes/b53ee1a62b704a36b63361822681ed47.jpg?mw=660,39,Cheese Dessert,https://www.tasteatlas.com/cheese-desserts,Ras malai,4.4,Best in   (Mumbai),Farzi Cafe,https://www.tasteatlas.com/FarziCafe,"Ras malai is a popular Indian dessert consisting of white cream, sugar, milk, and cardamom-flavored paneer cheese known as . Almonds, cashews, and saffron are often added to the dessert. Ras malai is of West Bengali origins, and is ...",chhana,READ MORE,https://www.tasteatlas.com/ras-malai/wheretoeat,https://www.tasteatlas.com/Cream,https://cdn.tasteatlas.com/images/ingredientgroups/a76acdd303af40d8a855f274ac9ac6d4.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/cardamom,https://cdn.tasteatlas.com/images/ingredientgroups/ebbde091cf4445a5ac10df8a51b7c894.png?h=120&w=120,https://www.tasteatlas.com/paneer,https://cdn.tasteatlas.com/images/dishes/44aec90c2bae4b1f958521e344f811ce.png?h=120&w=120,https://www.tasteatlas.com/west-bengal,West Bengal,,,https://cdn.tasteatlas.com/images/emblems/92daeb1e8dcb43a39d18fe4da59f0211.png,
