search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,item-location href,item-location src,item-location,search-results__item-description 2,mini-ingredients__link href 6,mini-ingredients__image src 6,score-text--na
https://www.tasteatlas.com/fladle,https://cdn.tasteatlas.com//images/dishes/c6a8eaa2402946e0bd804c854c0ca241.jpg?mw=660,122,Pancake,https://www.tasteatlas.com/pancakes,Flädle,,,,,"Flädle is a German pancake consisting of basic ingredients such as flour, eggs, milk or water, sugar, and salt. The thin batter is poured into a lightly greased pan and cooked on both sides, yielding thin and round pancakes which can be both ...",READ MORE,https://www.tasteatlas.com/fladle/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/bavaria,https://cdn.tasteatlas.com/images/emblems/563f7d3882da4e19b19f6f4c2c5ff12f.png,Bavaria,,,,n/a
https://www.tasteatlas.com/schnitzel-holstein,https://cdn.tasteatlas.com//images/dishes/95c4560bc073498b80e239ebdd0e5b15.jpg?mw=660,123,Veal Dish,https://www.tasteatlas.com/veal-dishes,Schnitzel Holstein,,,,,"This German dish is a variation of the well-known Wiener schnitzel that originated sometime in the late 19th century. Though it appears in slightly different regional variations, Holstein schnitzel predominantly consists of a breaded and lightly f...",READ MORE,https://www.tasteatlas.com/schnitzel-holstein/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/berlin,https://cdn.tasteatlas.com/images/emblems/5c14c5ee7d154df180b76023d7468c41.png,Berlin,,,,n/a
https://www.tasteatlas.com/gaisburger-marsch,https://cdn.tasteatlas.com//images/dishes/d6658b37cc824923a6d47b28e1d5a9aa.jpg?mw=660,124,Stew,https://www.tasteatlas.com/Stews,Gaisburger Marsch,,,,,"A German specialty originating from Swabia, gaisburger marsch is a meat stew based on beef cooked with a rich meat broth and vegetables. Once ready, the beef is usually cut into bite-sized pieces, accompanied by potatoes, carrots, and",READ MORE,https://www.tasteatlas.com/gaisburger-marsch/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/spatzle,https://cdn.tasteatlas.com/images/dishes/fb52ebd75dcf478eb4ce208f50bfc2e1.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/stuttgart,https://cdn.tasteatlas.com/images/emblems/5c0b2d5a7160493f821f21c6320419c3.png,Stuttgart,spä...,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,n/a
https://www.tasteatlas.com/steckrubeneintopf,https://cdn.tasteatlas.com//images/dishes/8b869cca885e4fe9a98d4ec883013aaa.jpg?mw=660,125,Stew,https://www.tasteatlas.com/Stews,Steckrübeneintopf,,,,,"Steckrübeneintopf is a traditional German stew based on rutabagas and a combination of other root vegetables such as carrots, onions, and potatoes. All vegetables are usually cut into small cubes and then cooked in a vegetable broth seasoned ...",READ MORE,https://www.tasteatlas.com/steckrubeneintopf/wheretoeat,,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/bauernomelett,https://cdn.tasteatlas.com//images/dishes/2e48690adbcb450883e66e41ee276527.jpg?mw=660,126,Breakfast,https://www.tasteatlas.com/Breakfast,Bauernomelett,4.4,,,,"Bauernomelett or  is a simple German dish that's usually served for breakfast, but sometimes also for lunch or dinner. It's made with a combination of bacon, onions, potatoes, parsley, eggs, and milk. The bacon, onions, and...",READ MORE,https://www.tasteatlas.com/bauernomelett/wheretoeat,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,,,,farmer's omelet,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,
https://www.tasteatlas.com/dibbelabbes,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,127,Pork Dish,https://www.tasteatlas.com/pork-dishes,Dibbelabbes,,,,,"Originally from Saarland, dibbelabbes is a combination of grated potatoes, leeks, and diced smoked or cured meat such as bacon or pork belly. This traditional German hash is typically seasoned with marjoram, nutmeg, parsley, salt and pepper, and t...",READ MORE,https://www.tasteatlas.com/dibbelabbes/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/leeks,https://cdn.tasteatlas.com/images/ingredientgroups/e5722e8831554305a7c507e79b4c3a99.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/saarland,https://cdn.tasteatlas.com/images/emblems/dd589af568554cdea4cf6d0d223bf80c.png,Saarland,,https://www.tasteatlas.com/marjoram,https://cdn.tasteatlas.com/images/ingredientgroups/12b31184394747588ce88ac03cfa4f1d.png?h=120&w=120,n/a
https://www.tasteatlas.com/schlachteplatte,https://cdn.tasteatlas.com//images/dishes/19705fb21db6476f811f1bfb7e1e6415.jpg?mw=660,128,Feast,https://www.tasteatlas.com/Feasts,Schlachteplatte,,,,,"Schlachteplatte is a traditional Bavarian feast that consists of different types of meat and sausages. It typically contains smoked pork chops, slab bacon, bratwurst, blood sausages, liver sausages, bauernwurst, knackwurst, and wienerwurst. Grille...",READ MORE,https://www.tasteatlas.com/schlachteplatte/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/bavaria,https://cdn.tasteatlas.com/images/emblems/563f7d3882da4e19b19f6f4c2c5ff12f.png,Bavaria,,,,n/a
https://www.tasteatlas.com/mutzbraten,https://cdn.tasteatlas.com//images/dishes/7185a72d461a492abe56453322f009ac.jpg?mw=660,129,Pork Dish,https://www.tasteatlas.com/pork-dishes,Mutzbraten,,,,,"Mutzbraten is a spit-roasted pork specialty originating from the Thuringia region. It consists of pork meat that is cut into pieces and then soaked in a marinade of water, salt, pepper, marjoram, thyme, and onions. Traditionally roasted over a bir...",READ MORE,https://www.tasteatlas.com/mutzbraten/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/thyme,https://cdn.tasteatlas.com/images/ingredientgroups/45790b24a3b24deb93df46bad31f8b4c.png?h=120&w=120,https://www.tasteatlas.com/marjoram,https://cdn.tasteatlas.com/images/ingredientgroups/12b31184394747588ce88ac03cfa4f1d.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,https://www.tasteatlas.com/thuringia,https://cdn.tasteatlas.com/images/emblems/1869a29a63994988bf013b6ac82173a9.png,Thuringia,,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,n/a
https://www.tasteatlas.com/kieler-sprotten,https://cdn.tasteatlas.com//images/dishes/3765fd9f9d6843f89c1b597f8963da95.jpg?mw=660,130,Saltwater Fish Dish,https://www.tasteatlas.com/saltwater-fish-dishes,Kieler Sprotten,,,,,"A specialty item from Holstein, kieler sprotte is a type of German smoked sprat that belongs to the herring family and inhabits the Baltic Sea. The whole fish is smoked in a unique way that makes use of a combination of beech, alder, and oak firew...",READ MORE,https://www.tasteatlas.com/kieler-sprotten/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/eckernforde,,Eckernförde,,,,n/a
https://www.tasteatlas.com/lyoner-wurst,https://cdn.tasteatlas.com//images/dishes/96509dfa94734ee4ae16552ee4f979c8.jpg?mw=660,131,Sausage,https://www.tasteatlas.com/Sausages,Lyoner Wurst,3.9,,,,"Lyoner wurst is a parboiled German sausage that consists of pork, bacon, garlic, and a variety of spices, although beef is sometimes also added to the combination. After the parboiling process, the sausage is hot-smoked, and both of its ends are t...",READ MORE,https://www.tasteatlas.com/lyoner-wurst/wheretoeat,,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/birnen-bohnen-und-speck,https://cdn.tasteatlas.com//images/dishes/f68d8c26741248cf9cbcbb9e1a3a8ba2.jpg?mw=660,132,Stew,https://www.tasteatlas.com/Stews,"Birnen, Bohnen und Speck",,,,,"This traditional North German specialty uses a combination of pears, green beans, and bacon ( in German), yielding a uniquely flavored dish. Peeled and cored cooking pears () are simmered with Fr...",READ MORE,https://www.tasteatlas.com/birnen-bohnen-und-speck/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/schleswig-holstein,https://cdn.tasteatlas.com/images/emblems/ff1ce87283864edd93bb2b8d5ce75389.png,Schleswig-Holstein,"birnen, bohnen und speck",,,n/a
https://www.tasteatlas.com/bregenwurst,https://cdn.tasteatlas.com//images/dishes/ec956251d2ea44b79488ac317b600f46.jpg?mw=660,133,Sausage,https://www.tasteatlas.com/Sausages,Bregenwurst,,Best in   (Burgdorf),Landgasthof Voltmer,https://www.tasteatlas.com/landgasthof-voltmer,"Bregenwurst is a traditional German sausage originating from Lower Saxony and Saxony-Anhalt. The sausage is made from pork, pork belly, and (in the past) either pig or cattle brain. It's often enriched with the addition of white pepper, cumin, mac...",READ MORE,https://www.tasteatlas.com/bregenwurst/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/lower-saxony,https://cdn.tasteatlas.com/images/emblems/241e4c1471df45bfa198ab507c307f06.png,Lower Saxony,,,,n/a
https://www.tasteatlas.com/grunkohl-und-pinkel,https://cdn.tasteatlas.com//Images/Dishes/f1840064d45a45f1b1234a85786436a5.jpg?mw=660,134,Sausage,https://www.tasteatlas.com/Sausages,Gruenkohl und Pinkel,,Best in   (Karlsruhe),Vogelbräu,https://www.tasteatlas.com/Vogelbrau,"A typical winter dish from Northern Germany, Gruenkohl und Pinkel consists of finely chopped kale that is cooked with lard and onions, accompanied by smoked sausages made from pork meat and grits, called . The dish is commonly serve...",READ MORE,https://www.tasteatlas.com/grunkohl-und-pinkel/wheretoeat,,,,,,,,,,,,,,Pinkel,,,n/a
https://www.tasteatlas.com/bremer-klabenxxx,https://cdn.tasteatlas.com//images/dishes/b3f260bd83d94107a88ca5fe23cd924f.jpg?mw=660,135,Cake,https://www.tasteatlas.com/cakes,Bremer Klaben,,Best in   (Bremen),Café Knigge,https://www.tasteatlas.com/cafe-knigge,"This rich cake is made with a heavy yeast dough mixed with candied fruit and nuts. It is one of the many traditional specialties of Bremen's cuisine. The recipe for Klaben dates back to the 16th century, when bakers in Hanseatic League cities gain...",READ MORE,https://www.tasteatlas.com/bremer-klabenxxx/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/bremen,https://cdn.tasteatlas.com/images/emblems/0a213dc084df4c6992f0f61c678f3a69.png,Bremen,,,,n/a
https://www.tasteatlas.com/saure-zipfel,https://cdn.tasteatlas.com//images/dishes/5decb3c2a7e248d98fd182ad86c09ab4.jpg?mw=660,136,Sausage,https://www.tasteatlas.com/Sausages,Saure Zipfel,,Best in   (Munich),Nuernberger Bratwurst Gloeckl am Dom,https://www.tasteatlas.com/nuernberger-bratwurst-gloeckl-am-dom,"Saure zipfel is a traditional winter dish hailing from Franconia, consisting of bratwurst sausages that are simmered in a vinegar-based broth alongside onions, carrots, sugar, salt, and spices such as juniper berries, pepper, mustard seeds, and ba...",READ MORE,https://www.tasteatlas.com/saure-zipfel/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/nuremberg,https://cdn.tasteatlas.com/images/emblems/f7fcd49a4ebc42b8a79e2f6546d52452.png,Nuremberg,,,,n/a
https://www.tasteatlas.com/hoorische,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,137,Dumplings,https://www.tasteatlas.com/Dumplings,Hoorische,,,,,"Hoorische is a type of potato dumpling hailing from the German region of Saarland. The dumplings are typically made with a combination of both grated raw potatoes and boiled potatoes, along with ingredients such as eggs, flour, nutmeg, salt, and p...",READ MORE,https://www.tasteatlas.com/hoorische/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/nutmegs,https://cdn.tasteatlas.com/images/ingredientgroups/7ee6cd3c42294ee7a9b8fc3e2184ac56.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/saarland,https://cdn.tasteatlas.com/images/emblems/dd589af568554cdea4cf6d0d223bf80c.png,Saarland,,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,n/a
https://www.tasteatlas.com/verheiratete,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,138,Dumplings,https://www.tasteatlas.com/Dumplings,Verheiratete,,,,,"Hailing from Saarland, verheiratete is a combination of boiled potatoes, flour-based dumplings, and a creamy bacon sauce. This simple German dish is known by the names of  and  (also  or <...",READ MORE,https://www.tasteatlas.com/verheiratete/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Cream,https://cdn.tasteatlas.com/images/ingredientgroups/a76acdd303af40d8a855f274ac9ac6d4.png?h=120&w=120,https://www.tasteatlas.com/saarland,https://cdn.tasteatlas.com/images/emblems/dd589af568554cdea4cf6d0d223bf80c.png,Saarland,verheiratete,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,n/a
https://www.tasteatlas.com/herrencreme,https://cdn.tasteatlas.com//images/dishes/c2e906aa92004da985f1bc3747057c80.jpg?mw=660,139,Custard,https://www.tasteatlas.com/custards,Herrencreme,,,,,"Herrencreme is a simple German dessert made with vanilla custard, whipped cream, and grated bittersweet chocolate. It is usually flavored with an aromatic alcoholic beverage such as rum, whiskey, or cognac. Sweet and creamy, the dessert is typical...",READ MORE,https://www.tasteatlas.com/herrencreme/wheretoeat,,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/agnes-bernauer-torte,https://cdn.tasteatlas.com//images/dishes/a8b7e5bcd00c49c7b11478d56f30544a.jpg?mw=660,140,Cake,https://www.tasteatlas.com/cakes,Agnes Bernauer Torte,,,,,"A signature specialty of the , Agnes Bernauer torte is a Bavarian almond meringue layer cake filled with coffee buttercream. The cake is comprised of several light and airy almond meringue discs t...",READ MORE,https://www.tasteatlas.com/agnes-bernauer-torte/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/bavaria,https://cdn.tasteatlas.com/images/emblems/563f7d3882da4e19b19f6f4c2c5ff12f.png,Bavaria,Krönner Confectionery and Café,,,n/a
https://www.tasteatlas.com/prinzregententorte,https://cdn.tasteatlas.com//images/dishes/18b1939fd9f747d792ac66c33accdaa4.jpg?mw=660,141,Chocolate Cake,https://www.tasteatlas.com/chocolate-cakes,Prinzregententorte,,,,,"A Bavarian specialty dessert called prinzregententorte is a smooth, chocolate-covered layer cake with a chocolate buttercream filling. The cake is comprised of thin cake layers that are smeared with chocolate buttercream and then finished off with...",READ MORE,https://www.tasteatlas.com/prinzregententorte/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/bavaria,https://cdn.tasteatlas.com/images/emblems/563f7d3882da4e19b19f6f4c2c5ff12f.png,Bavaria,,,,n/a
https://www.tasteatlas.com/kirschenmichel,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,142,Pudding,https://www.tasteatlas.com/puddings,Kirschenmichel,,,,,"Kirschenmichel is a buttery German bread pudding enriched with sweet cherries. A common dessert in southern Germany, this sweet treat is typically flavored with cinnamon, cloves, Kirsch liqueur, vanilla extract, or almond extract. Moist and sweet,...",READ MORE,https://www.tasteatlas.com/kirschenmichel/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/rhineland-palatinate,https://cdn.tasteatlas.com/images/emblems/9a3a0bacdb5a4f76b12039b659c10c04.png,Rhineland-Palatinate,,,,n/a
https://www.tasteatlas.com/salzwedeler-baumkuchenxxx,https://cdn.tasteatlas.com//images/dishes/6f2fbd7720ab4834bf35bc7005bc3c7e.jpg?mw=660,143,Cake,https://www.tasteatlas.com/cakes,Salzwedeler Baumkuchen,,,,,"This German variety of the spit cake is sometimes called , as it was served at the courts of German royalty. This layered pastry was invented in the old Hanseatic League town of Salzwedel in Saxony-Anhalt some 200 years a...",READ MORE,https://www.tasteatlas.com/salzwedeler-baumkuchenxxx/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/salzwedel,https://cdn.tasteatlas.com/images/emblems/8a464cdc485a4636a59a2439c7cf64f2.png,Salzwedel,the king of cakes,,,n/a
https://www.tasteatlas.com/regensburger-wurst,https://cdn.tasteatlas.com//images/dishes/35df82dbf91d43f39a8e3d875df009c6.jpg?mw=660,144,Sausage,https://www.tasteatlas.com/Sausages,Regensburger Wurst,,,,,"is a German sausage originating from Regensburg, where it was invented in the late 19th century. The sausages are made from fine or coarse pork and they're smoked and boiled before being sold or consumed. The pork is us...",READ MORE,https://www.tasteatlas.com/regensburger-wurst/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/regensburg,https://cdn.tasteatlas.com/images/emblems/8e6e5013e06d4b60a8d87c9e70cd0580.png,Regensburg,Regensburger wurst,,,n/a
https://www.tasteatlas.com/buttermilchsuppe,https://cdn.tasteatlas.com//images/dishes/64edfcc718a44c6bb61afb4173effdfd.jpg?mw=660,145,Soup,https://www.tasteatlas.com/Soups,Buttermilchsuppe,,,,,"Buttermilchsuppe is a traditional German buttermilk soup. This creamy dish combines a mixture of cooked buttermilk, whole milk, flour, and potato mash with fried bacon and onions. It is usually flavored with lemon juice and served hot, garnished w...",READ MORE,https://www.tasteatlas.com/buttermilchsuppe/wheretoeat,,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/senfei,https://cdn.tasteatlas.com//images/dishes/a2ca41bce28a4de08a43563a1871ec7a.jpg?mw=660,146,Egg Dish,https://www.tasteatlas.com/egg-dishes,Senfei,,,,,"Senfeier, also known as , is a classic German comfort food that consists of boiled eggs smothered in a smooth, and creamy mustard sauce. Typical accompaniments to this vegetarian specialty include boiled or mashed po...",READ MORE,https://www.tasteatlas.com/senfei/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Mustard,https://cdn.tasteatlas.com/images/ingredientgroups/36f67695affa43ec9a0397a775614c85.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/spinach,https://cdn.tasteatlas.com/images/ingredientgroups/2218c5aa26ab49168e768f4bc72feddd.png?h=120&w=120,https://www.tasteatlas.com/Kale,https://cdn.tasteatlas.com/images/ingredientgroups/701848c621f34e81afb592bc9e82225c.png?h=120&w=120,,,,eier in senfsoße,https://www.tasteatlas.com/Broccoli,https://cdn.tasteatlas.com/images/ingredientgroups/c2c817f763b84582b82614e8838c1b46.png?h=120&w=120,n/a
https://www.tasteatlas.com/westfalische-quarkspeise,https://cdn.tasteatlas.com//images/dishes/739deba640eb415cab5fffca3dacb006.jpg?mw=660,147,Dessert,https://www.tasteatlas.com/Desserts,Westfälische Quarkspeise,,,,,"Westfälische quarkspeise is a trifle dessert with layers of creamy German quark and whipped cream, tart cherries (such as morello cherries), and crumbled pumpernickel (slightly sweet dark rye bread). Typically flavored with kirsch, amaretto, ...",READ MORE,https://www.tasteatlas.com/westfalische-quarkspeise/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/westphalia,,Westphalia,,,,n/a
https://www.tasteatlas.com/schmierwurst,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,148,Sausage,https://www.tasteatlas.com/Sausages,Schmierwurst,,,,,"Schmierwurst, along with mettwurst and teewurst, belongs to the category of uncooked or raw sausages (t) that are typically fermented and smoked. The sausage usually consists of finely ground pork, bacon, and spices such as white p...",READ MORE,https://www.tasteatlas.com/schmierwurst/wheretoeat,,,,,,,,,,,,,,rohwurs,,,n/a
https://www.tasteatlas.com/wibele,https://cdn.tasteatlas.com//images/dishes/23733a3b57c94c8c80ab76a475cb705f.jpg?mw=660,149,Cookie,https://www.tasteatlas.com/Cookies,Wibele,,,,,"Wibele is a tiny, sweet pastry made by combining flour, powdered sugar, egg whites, vanilla sugar, and vanilla flavorings. The biscuits or cookies are baked until golden in color and are recognized for their distinctive shape of a figure-eight or ...",READ MORE,https://www.tasteatlas.com/wibele/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/baden-wurttemberg,https://cdn.tasteatlas.com/images/emblems/063e23a44b8a4d39b6b8e51136f82829.png,Baden-Württemberg,,,,n/a
https://www.tasteatlas.com/ostfriesentorte,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,150,Cake,https://www.tasteatlas.com/cakes,Ostfriesentorte,,,,,"Ostfriesentorte is a traditional German cake originating from Ostfriesen. It's made with a combination of sugar, flour, baking powder, eggs, bourbon, vanilla sugar, salt, and a thickening agent. The yolks and whites are separated, and the yolks ar...",READ MORE,https://www.tasteatlas.com/ostfriesentorte/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/east-frisia,,East Frisia,,,,n/a
https://www.tasteatlas.com/speckpfannkuchen,https://cdn.tasteatlas.com//Images/Dishes/963a264009cb4bb58a9704851ce1b8b4.jpg?mw=660,151,Pancake,https://www.tasteatlas.com/pancakes,Speckpfannkuchen,,Best in   (Düsseldorf),Meuser 1853,https://www.tasteatlas.com/Meuser1853,"Speckpfannkuchen (lit. pancakes with bacon) is a type of savory pancake from Germany combined with cubes or strips of bacon. The bacon can either be on top of the pancake or used as a filling, but it’s always first fried before being incorpo...",READ MORE,https://www.tasteatlas.com/speckpfannkuchen/wheretoeat,,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/magdeburger-schmalzkuchen,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,152,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Magdeburger Schmalzkuchen,,,,,"Magdeburger schmalzkuchen is a small, deep-fried pastry, considered a local specialty in the city of Magdeburg. It usually consists of yeast dough flavored with vanilla extract or vanilla sugar and lemon zest or juice. Typically rectangular or dia...",READ MORE,https://www.tasteatlas.com/magdeburger-schmalzkuchen/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/magdeburg,,Magdeburg,,,,n/a
https://www.tasteatlas.com/bayerischer-wurstsalat,https://cdn.tasteatlas.com//images/dishes/cb409e03628f42a198048a6123232e00.jpg?mw=660,153,Salad,https://www.tasteatlas.com/Salads,Bayerischer Wurstsalat,2.3,,,,"Bayerischer Wurstsalat is a traditional German salad originating from Bavaria. It's made with Regensburger knockwurst sausage, diced onions, olive oil, wine vinegar, salt, pepper, and paprika. The wurst is peeled and sliced thinly, then tossed wit...",READ MORE,https://www.tasteatlas.com/bayerischer-wurstsalat/wheretoeat,https://www.tasteatlas.com/regensburger-wurst,https://cdn.tasteatlas.com/images/dishes/99021570cdc440f1850b65121f46932e.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Picklings,https://cdn.tasteatlas.com/images/dishgroups/ed693cb967654e728565a8ad08057db4.png?h=120&w=120,https://www.tasteatlas.com/Vinegar,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/bavaria,https://cdn.tasteatlas.com/images/emblems/563f7d3882da4e19b19f6f4c2c5ff12f.png,Bavaria,,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,
