search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,item-location href,item-location src,item-location,score-text--na
https://www.tasteatlas.com/bliny-gryczane,https://cdn.tasteatlas.com//images/dishes/a777d1114be8469e891d200b9fcb3ec9.jpg?mw=660,114,Pancake,https://www.tasteatlas.com/pancakes,Bliny gryczane,,,,,"Bliny gryczane is a Polish pancake made with a batter of buckwheat flour, all-purpose flour, yeast, milk, eggs, and a pinch of salt. The pancake batter is allowed to rise, and then spoonfuls of it are added to a frying pan with heated oil or melte...",,https://www.tasteatlas.com/bliny-gryczane/wheretoeat,https://www.tasteatlas.com/buckwheat-flours,https://cdn.tasteatlas.com/images/ingredientgroups/65687bd7a597488b978b8c7f601967d1.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/yeasts,https://cdn.tasteatlas.com/images/ingredientgroups/805b01e32cd74f6fbdc87146dbad384f.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/rolada-z-kurczakiem-i-pieczarkami,https://cdn.tasteatlas.com//images/dishes/b02513e4c4414892a96b0927851d6886.jpg?mw=660,115,Appetizer,https://www.tasteatlas.com/Appetizers,Rolada z kurczakiem i pieczarkami,,,,,"Rolada z kurczakiem i pieczarkami is a mushroom-stuffed chicken roulade in an egg-cheese coating. It is usually made with thin chicken breast slices that are topped with fried mushrooms and onions, and then rolled up and baked in an egg-cheese bat...",,https://www.tasteatlas.com/rolada-z-kurczakiem-i-pieczarkami/wheretoeat,https://www.tasteatlas.com/Mushrooms,https://cdn.tasteatlas.com/images/ingredientgroups/3be243024e714da6bca45d9377397805.png?h=120&w=120,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Cheese,https://cdn.tasteatlas.com/images/ingredientgroups/764215a242064199930b80927dfbc2f0.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/chleb-pradnicki,https://cdn.tasteatlas.com//images/dishes/ad415ccc2bee4c728740b5777e0fcd81.jpg?mw=660,116,Bread,https://www.tasteatlas.com/Breads,Chleb prądnicki,,,,,"is a traditionally made brown bread produced within the administrative boundaries of the city of Krakow in Poland since the 15th century. It is a huge and unique bread - the loaves weigh 4.5 kilos, its crust is very thick ...",Chleb prądnicki,https://www.tasteatlas.com/chleb-pradnicki/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/krakow,https://cdn.tasteatlas.com/images/emblems/522bcd9e3e104035a982d245084c952f.png,Kraków,n/a
https://www.tasteatlas.com/kiebasa-biaa-parzona-wielkopolska,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,117,Sausage,https://www.tasteatlas.com/Sausages,Kiełbasa biała parzona Wielkopolska,,,,,"Kiełbasa biała parzona wielkopolska is an uncured sausage made with ground pork that is encased in natural pig's intestines. Its slightly moist, matte grey surface is dotted with green specks of marjoram, used to flavor the sausage. Once cooked, k...",,https://www.tasteatlas.com/kiebasa-biaa-parzona-wielkopolska/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/greater-poland-voivodeship,https://cdn.tasteatlas.com/images/emblems/5dfc481405dd4d6d87b30d9975814b0c.png,Greater Poland Voivodeship,n/a
https://www.tasteatlas.com/pirog-bigorajski,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,118,Savory Pie,https://www.tasteatlas.com/savory-pies,Piróg Biłgorajski,,,,,"Piróg biłgorajski is a traditional Polish pie consisting of buckwheat, boiled potatoes, cottage cheese, sour cream, salt, pepper, and lard. The stuffing may be enriched with the addition of mushrooms, fresh mint, or pork rinds. The dish is ...",,https://www.tasteatlas.com/pirog-bigorajski/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/lublin-voivodeship,https://cdn.tasteatlas.com/images/emblems/baaf20b67099406abb4d882ceceb0f9d.png,Lublin Voivodeship,n/a
https://www.tasteatlas.com/rolada-z-miesa-mielonego-z-pieczarkami,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,119,Ground Meat Dish,https://www.tasteatlas.com/ground-meat-dishes,Rolada z mięsa mielonego z pieczarkami,,,,,"This Polish meat roulade consists of minced meat filled with mushrooms. It can be baked with dried herbs, bacon slices, or grated yellow cheese on top. The meat roulade is usually eaten warm for lunch or dinner with a side of potatoes or buckwheat...",,https://www.tasteatlas.com/rolada-z-miesa-mielonego-z-pieczarkami/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/siemieniotka,https://cdn.tasteatlas.com//images/dishes/4825ad7216f14fa2bfe72d85bbe56be4.jpg?mw=660,120,Soup,https://www.tasteatlas.com/Soups,Siemieniotka,,,,,"Siemieniotka is a very old Silesian hemp soup that has been traditionally served as a part of the Christmas Eve dinner in Silesian households for ages. Also known as , from the Polish , meaning",konopiołka,https://www.tasteatlas.com/siemieniotka/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/silesian-voivodeship,https://cdn.tasteatlas.com/images/emblems/9490367052ea470d80dc2be913977404.png,Silesian Voivodeship,n/a
https://www.tasteatlas.com/zymlok,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,121,Blood Sausage,https://www.tasteatlas.com/blood-sausages,Żymlok,,,,,"Żymlok is a traditional Silesian blood sausage consisting of a mixture of pork blood, bread rolls, ground pork offal, onions, spices, and seasonings stuffed into intestines. The ground meat is cooked in meat broth and the bread rolls are soaked in...",,https://www.tasteatlas.com/zymlok/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/silesian-voivodeship,https://cdn.tasteatlas.com/images/emblems/9490367052ea470d80dc2be913977404.png,Silesian Voivodeship,n/a
https://www.tasteatlas.com/pieczen-wieprzowa-z-winem,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,122,Pork Dish,https://www.tasteatlas.com/pork-dishes,Pieczeń wieprzowa z winem,,,,,"Pieczeń wieprzowa z winem is a traditional Polish pork roast in a wine-based sauce. The meat is typically soaked in a wine-based marinade seasoned with salt, pepper, and aromatic spices. It is then roasted in the oven, covered with the marinade, c...",,https://www.tasteatlas.com/pieczen-wieprzowa-z-winem/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/pierekaczewnik,https://cdn.tasteatlas.com//images/dishes/8896eafecf23451f9bb7cbcf4ae81060.jpg?mw=660,123,Savory Pastry,https://www.tasteatlas.com/savory-pastry,Pierekaczewnik,,,,,"The iconic Polish pierekaczewnikoriginated in the old eastern borderlands of Poland, a melting pot of many different peoples: Poles, Lithuanians, Russians, Belarussians, Ukrainians, Jews, and Tatars. The dish was brought to Poland by Tat...",,https://www.tasteatlas.com/pierekaczewnik/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/podlaskie-voivodeship,https://cdn.tasteatlas.com/images/emblems/616fb07c03e748ddbead6d5c86ca90f3.png,Podlaskie Voivodeship,n/a
https://www.tasteatlas.com/kasza-gryczana-ze-skwarkami,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,124,Porridge,https://www.tasteatlas.com/Porridge,Kasza gryczana ze skwarkami,,,,,"A very old and traditional Polish dish called kasza gryczana ze skwarkami is a buckwheat porridge topped with cracklings. It consists of buckwheat groats cooked in salted boiling water, which are combined with fried bits of bacon, and sometimes fr...",,https://www.tasteatlas.com/kasza-gryczana-ze-skwarkami/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/kawior-po-zydowsku,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,125,Offal Dish,https://www.tasteatlas.com/Offal,Kawior po żydowsku,,,,,"Kawior po żydowsku, also known as , is a Masovian specialty consisting of finely chopped and fried chicken or calf livers, onions, garlic, and hard-boiled eggs. Sometimes the caviar mixture is ground instead of chopped, and i...",Jewish caviar,https://www.tasteatlas.com/kawior-po-zydowsku/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/masovian-voivodeship,https://cdn.tasteatlas.com/images/emblems/f4ab55402ec447ff940d65945ca46548.png,Masovian Voivodeship,n/a
https://www.tasteatlas.com/roza-karnawaowa,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,126,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Róża karnawałowa,,,,,"This elegant, rose-shaped dessert is prepared with the same sweet pastry for the Polish , only shaped like a rose. Due to its typical shape and the tradition of making it during the carnival season, this sweet treat was named r&oac...",faworki,https://www.tasteatlas.com/roza-karnawaowa/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/bryjka,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,127,Porridge,https://www.tasteatlas.com/Porridge,Bryjka,,,,,Bryjka is a traditional Polish dish that encompasses a number of dishes based on flour that is cooked in boiling water and typically served with some melted fat or butter in the center. Other ingredients are added to the porridge-like mixture to m...,,https://www.tasteatlas.com/bryjka/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/kawior-z-bakazana,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,128,Spread,https://www.tasteatlas.com/spreads,Kawior z bakłażana,,,,,"Kawior z bakłażana is a Polish eggplant paste that is served as an appetizer, usually accompanied by vodka. It consists of finely chopped baked eggplants combined with fried onions, garlic cloves, olive oil, lemon juice, salt, and pepper. It is us...",,https://www.tasteatlas.com/kawior-z-bakazana/wheretoeat,https://www.tasteatlas.com/Eggplants,https://cdn.tasteatlas.com/images/ingredientgroups/9c53f075b64b42e1a8d446741e9904eb.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/lemon-juices,https://cdn.tasteatlas.com/images/ingredientgroups/bbcffe4057b045df86c02995facd36b3.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/podlaskie-voivodeship,https://cdn.tasteatlas.com/images/emblems/616fb07c03e748ddbead6d5c86ca90f3.png,Podlaskie Voivodeship,n/a
https://www.tasteatlas.com/saatka-z-burakow,https://cdn.tasteatlas.com//images/dishes/532668e24c854cfebe8274450d29da1e.jpg?mw=660,129,Salad,https://www.tasteatlas.com/Salads,Sałatka z burakow,,,,,"Sałatka z burakow is a traditional Polish beet salad made with a combination of beets, onions, olive oil, lemon juice or balsamic vinegar, sugar, salt, and black pepper. The grated beetroot is shortly sautéed with the other ingredients, and...",,https://www.tasteatlas.com/saatka-z-burakow/wheretoeat,https://www.tasteatlas.com/Beets,https://cdn.tasteatlas.com/images/ingredientgroups/39144d113fc342b79457b9bc0a850b95.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/Lemons,https://cdn.tasteatlas.com/images/ingredientgroups/e72116820fd94959b9d5e570b3df6316.png?h=120&w=120,https://www.tasteatlas.com/Vinegar,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,,,,n/a
