search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,item-location href,item-location,item-location src,score-text--na
https://www.tasteatlas.com/crab-cake,https://cdn.tasteatlas.com//Images/Dishes/e6f2f5b3a8ee4663b699a8f3d186d0d0.jpg?mw=660,22,Crab Dish,https://www.tasteatlas.com/crab-dishes,Crab Cake,4.2,Best in   (Charleston),82 Queen,https://www.tasteatlas.com/82Queen,"Crab cake is a popular American type of fishcake consisting of shellfish meat, breadcrumbs, eggs, and flavorings such as mustard, Worcestershire sauce, and fresh herbs. The concept of minced fish meat combined with other ingredients dates back to ...",,READ MORE,https://www.tasteatlas.com/crab-cake/wheretoeat,https://www.tasteatlas.com/crabs,https://cdn.tasteatlas.com/images/ingredientgroups/37e8f7030f474704ac241bb0695a92f9.png?h=120&w=120,https://www.tasteatlas.com/breadcrumbs,https://cdn.tasteatlas.com/images/ingredientgroups/0981718c8c2d433cbbb82801849680f3.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/mayonnaise,https://cdn.tasteatlas.com/images/dishes/1839d40499514008ba765c0c1815f7e2.png?h=120&w=120,https://www.tasteatlas.com/moutarde-de-dijon,https://cdn.tasteatlas.com/images/dishes/d09d00c1261e4a4898c25514f35bb67c.png?h=120&w=120,https://www.tasteatlas.com/worcestershire-sauce,https://cdn.tasteatlas.com/images/dishes/bd541fdde25746e991d836c691f315d2.png?h=120&w=120,,,,
https://www.tasteatlas.com/coleslaw,https://cdn.tasteatlas.com//images/dishes/cc12f50bd4744ceb8e874cc78bf76363.jpg?mw=660,23,Salad,https://www.tasteatlas.com/Salads,Coleslaw,3.6,Best in   (Paia),Paia Fish Market,https://www.tasteatlas.com/paia-fish-market,"Originating from the Dutch term , meaning , coleslaw is nowadays a true American staple and a side dish that's often served with barbecued meat or fried chicken. Originally, it was brought over to New York sta...",koolsla,READ MORE,https://www.tasteatlas.com/coleslaw/wheretoeat,https://www.tasteatlas.com/Cabbages,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/mayonnaise,https://cdn.tasteatlas.com/images/dishes/1839d40499514008ba765c0c1815f7e2.png?h=120&w=120,https://www.tasteatlas.com/buttermilk,https://cdn.tasteatlas.com/images/ingredientgroups/75eead62c30d4b77a39288a7fd3ba05b.png?h=120&w=120,https://www.tasteatlas.com/sour-cream,https://cdn.tasteatlas.com/images/ingredientgroups/929559246bc24b9597fcefe8eef305f7.png?h=120&w=120,https://www.tasteatlas.com/Vinegar,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://www.tasteatlas.com/new-york,New York,https://cdn.tasteatlas.com/images/emblems/30fe3ec4ccbe463e8c9eb13cab7a929a.png,
https://www.tasteatlas.com/chicken-nuggets,https://cdn.tasteatlas.com//Images/Dishes/ababa03e411f4568a68b012779be5976.jpg?mw=660,24,Fried Chicken Dish,https://www.tasteatlas.com/fried-chicken-dishes,Chicken Nuggets,3.3,Best in   (Callahan),Callahan Barbecue,https://www.tasteatlas.com/callahan-barbecue,"Chicken nuggets are chicken products made from meat slurry that is breaded or battered, then baked or deep-fried. Although the dish is highly caloric, it used to be considered a healthy alternative to the beef that was already offered. The nuggets...",,READ MORE,https://www.tasteatlas.com/chicken-nuggets/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,,,,,,,,
https://www.tasteatlas.com/thanksgiving-dinner,https://cdn.tasteatlas.com//Images/Dishes/df79ea14ada7419b80d2a9418855d7ae.jpg?mw=660,25,Feast,https://www.tasteatlas.com/Feasts,Thanksgiving Dinner,4.2,Best in   (Santa Monica),Mélisse,https://www.tasteatlas.com/Melisse,"For most Americans, the Thanksgiving dinner usually includes seasonal dishes such as stuffed roasted turkey and side dishes such as mashed potatoes, a rich cranberry sauce, and pumpkin pie, among others. This celebratory meal dates back to Novembe...",,READ MORE,https://www.tasteatlas.com/thanksgiving-dinner/wheretoeat,https://www.tasteatlas.com/Turkeys,https://cdn.tasteatlas.com/images/ingredientgroups/3fc842b3123740339b921f6e3ee290a8.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Pumpkins,https://cdn.tasteatlas.com/images/ingredientgroups/e9b4f1746e4b409e96acc5ec788b0fda.png?h=120&w=120,https://www.tasteatlas.com/cranberries,https://cdn.tasteatlas.com/images/ingredientgroups/a8e1b81b5e2141c3859c0e8221d72eb2.png?h=120&w=120,https://www.tasteatlas.com/Celeries,https://cdn.tasteatlas.com/images/ingredientgroups/b9d0fcf664294ab78c4b05feeed690b9.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,,,,
https://www.tasteatlas.com/gumbo,https://cdn.tasteatlas.com//Images/Dishes/6eb46d0e684042bf90883b55029a24c9.jpg?mw=660,26,Stew,https://www.tasteatlas.com/Stews,Gumbo,3.8,Best in   (New Orleans),Restaurant R'evolution,https://www.tasteatlas.com/RestaurantRevolution,"There is nothing better to represent a true taste of New Orleans than gumbo, a filling soup that is usually prepared in large, black, iron pots. A cultural and gastronomical symbol of Louisiana, it can be based on seafood and okra with tomatoes, o...",,READ MORE,https://www.tasteatlas.com/gumbo/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Turkeys,https://cdn.tasteatlas.com/images/ingredientgroups/3fc842b3123740339b921f6e3ee290a8.png?h=120&w=120,https://www.tasteatlas.com/Rabbit,https://cdn.tasteatlas.com/images/ingredientgroups/b9eeea924dca4a1b9b2b456d66f352dd.png?h=120&w=120,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Veal,https://cdn.tasteatlas.com/images/ingredientgroups/e00edb320df14cf19120266635476549.png?h=120&w=120,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,https://www.tasteatlas.com/louisiana,Louisiana,https://cdn.tasteatlas.com/images/emblems/bdbedb8aceca4204af2e2e6e7e3a799b.png,
https://www.tasteatlas.com/meatloaf,https://cdn.tasteatlas.com//Images/Dishes/e2dbd1b91f6b45ebaa2012936dd03fee.jpg?mw=660,27,Ground Meat Dish,https://www.tasteatlas.com/ground-meat-dishes,Meatloaf,3.5,Best in   (Columbus),Cap City Fine Diner And Bar,https://www.tasteatlas.com/CapCityFineDinerAndBar,"The ubiquitous meatloaf is a dish celebrated for its simplicity and versatility. It is made with a substantial amount of minced meat, most commonly pork and beef that is bound by eggs or dairy products. Typically, it is placed in a special mold or...",,READ MORE,https://www.tasteatlas.com/meatloaf/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Veal,https://cdn.tasteatlas.com/images/ingredientgroups/e00edb320df14cf19120266635476549.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Turkeys,https://cdn.tasteatlas.com/images/ingredientgroups/3fc842b3123740339b921f6e3ee290a8.png?h=120&w=120,https://www.tasteatlas.com/breadcrumbs,https://cdn.tasteatlas.com/images/ingredientgroups/0981718c8c2d433cbbb82801849680f3.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,,,,
https://www.tasteatlas.com/jambalaya,https://cdn.tasteatlas.com//Images/Dishes/e089298a98844dc4aa0b0d24eeb3ac48.jpg?mw=660,28,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Jambalaya,3.9,Best in   (New Orleans),Jacques-Imo's,https://www.tasteatlas.com/jacques-imos,"The cheapest way to serve a crowd of people, jambalaya is one of Louisiana's favorite dishes originating from the Cajuns from the southern parts of the country, where food was often scarce. At the time, there were many slaves in the country, so th...",,READ MORE,https://www.tasteatlas.com/jambalaya/wheretoeat,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/shrimps,https://cdn.tasteatlas.com/images/ingredientgroups/bd6e8c1318d34f5a8021b84af6cefbaf.png?h=120&w=120,https://www.tasteatlas.com/Sausages,https://cdn.tasteatlas.com/images/dishgroups/ffcde30e795b4a6f85a482358723a706.png?h=120&w=120,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/louisiana,Louisiana,https://cdn.tasteatlas.com/images/emblems/bdbedb8aceca4204af2e2e6e7e3a799b.png,
https://www.tasteatlas.com/reuben,https://cdn.tasteatlas.com//Images/Dishes/b6373cf742f54c92be10f28b386be6b1.jpg?mw=660,29,Sandwich,https://www.tasteatlas.com/sandwiches,Reuben,4.1,Best in   (Manhattan),Katz's Delicatessen,https://www.tasteatlas.com/KatzsDelicatessen,"Reuben is a melty sandwich consisting of a combination of corned beef, rye bread, sauerkraut, Russian dressing, and Swiss cheese. According to one out of many theories, it was invented in 1914 at Manhattan's  by its own...",Reuben Delicatessen,READ MORE,https://www.tasteatlas.com/reuben/wheretoeat,https://www.tasteatlas.com/Breads,https://cdn.tasteatlas.com/images/dishgroups/1cf6c4cfb4354189b4bc5bb6a46ad000.png?h=120&w=120,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/sauerkraut,https://cdn.tasteatlas.com/images/dishes/6c957380abbf401db35d842a763e6eed.png?h=120&w=120,https://www.tasteatlas.com/Cheese,https://cdn.tasteatlas.com/images/ingredientgroups/764215a242064199930b80927dfbc2f0.png?h=120&w=120,https://www.tasteatlas.com/russian-dressing,https://cdn.tasteatlas.com/images/dishes/43bb0d9212c14deb87abf0dfa75bb137.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/new-york-city,New York City,https://cdn.tasteatlas.com/images/emblems/06a79df5dbdf4bb3bbb16eb9b1a83e42.png,
https://www.tasteatlas.com/american-pancakes,https://cdn.tasteatlas.com//Images/Dishes/5c03843d68e7408f9da6c739b4871a80.jpg?mw=660,30,Pancake,https://www.tasteatlas.com/pancakes,American Pancakes,4.0,Best in   (Manhattan),Clinton St. Baking Co.,https://www.tasteatlas.com/ClintonStBakingCo,"American pancakes are made from a thick batter consisting of eggs, flour, milk, and baking powder. Additionally, fruit such as apples, strawberries, and blueberries can also be added to the batter, along with buttermilk or chocolate chips. When se...",,READ MORE,https://www.tasteatlas.com/american-pancakes/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/vanilla,https://cdn.tasteatlas.com/images/ingredientgroups/a7458d391eba4850862e5fcd789c4bad.png?h=120&w=120,,,,
https://www.tasteatlas.com/chicken-parmigiana,https://cdn.tasteatlas.com//Images/Dishes/b7514336be164b148db27ca24b8b3d80.jpg?mw=660,31,Fried Chicken Dish,https://www.tasteatlas.com/fried-chicken-dishes,Chicken Parmigiana,3.9,Best in   (West Hollywood),Dan Tana's,https://www.tasteatlas.com/DanTanas,"Chicken parmigiana is a poultry dish consisting of breadcrumbs-coated chicken breasts that are topped with tomato sauce and cheese, then baked until the cheese melts and the chicken is properly cooked. Although it has an Italian-sounding name, chi...",,READ MORE,https://www.tasteatlas.com/chicken-parmigiana/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/breadcrumbs,https://cdn.tasteatlas.com/images/ingredientgroups/0981718c8c2d433cbbb82801849680f3.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,,,,
https://www.tasteatlas.com/corn-on-the-cob,https://cdn.tasteatlas.com//images/dishes/6c2eafbce0f447088c81546cd681a8c0.jpg?mw=660,32,Snack,https://www.tasteatlas.com/Snacks,Corn on the Cob,4.0,Best in   (St. Louis),Pappy's Smokehouse,https://www.tasteatlas.com/PappysSmokehouse,"Corn on the cob is an American snack made by steaming, roasting, grilling, or boiling sweet corn. Ideally, it should be freshly picked, while its kernels are tender. The corn can be grilled in its husk or without it. Once done, the corn is placed ...",,READ MORE,https://www.tasteatlas.com/corn-on-the-cob/wheretoeat,https://www.tasteatlas.com/Corn,https://cdn.tasteatlas.com/images/ingredientgroups/f1ea3ded990d44b2b6531802d58e7d38.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,,,,,,,https://www.tasteatlas.com/iowa,Iowa,https://cdn.tasteatlas.com/Images/Emblems/a0f709ca14794b3b8919755331e1b494.png,
https://www.tasteatlas.com/snickerdoodle,https://cdn.tasteatlas.com//Images/Dishes/b793bc4b98564237a1dc0dde8a728d0b.jpg?mw=660,33,Cookie,https://www.tasteatlas.com/Cookies,Snickerdoodle,4.3,Best in   (Phoenix),Chino Bandido,https://www.tasteatlas.com/chino-bandido,"Snickerdoodles are classic old-fashioned cookies that are rolled in a mixture of cinnamon and white sugar, consisting of butter, sugar, eggs, and flour. They are characterized by their texture (soft or crispy), a cracked surface of the exterior, a...",,READ MORE,https://www.tasteatlas.com/snickerdoodle/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/cream-of-tartar,https://cdn.tasteatlas.com/images/ingredientgroups/bc00229d61b94fb19aa79145d9707f46.png?h=120&w=120,https://www.tasteatlas.com/baking-soda,https://cdn.tasteatlas.com/images/ingredientgroups/eed7d6a3369340d6a1c6218e16f6cbe4.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/cinnamon,https://cdn.tasteatlas.com/images/ingredientgroups/bf4bc7a768a044549fcdcdadcb09f80b.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/connecticut,Connecticut,https://cdn.tasteatlas.com/Images/Emblems/59769243be3b445bb12a55de3d763f60.png,
https://www.tasteatlas.com/onion-rings,https://cdn.tasteatlas.com//Images/Dishes/8e1198424262483fb90cd4baa3f8c190.jpg?mw=660,34,Side Dish,https://www.tasteatlas.com/Sides,Onion Rings,3.7,Best in   (San Diego),Hodad's,https://www.tasteatlas.com/Hodads,"Onion rings are a popular American side dish item that is usually served alongside burgers or other fast food varieties, and they are usually accompanied by ketchup, mayonnaise, or some other dipping sauce. These crispy rings are commonly found in...",,READ MORE,https://www.tasteatlas.com/onion-rings/wheretoeat,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/beer,https://cdn.tasteatlas.com/images/ingredientgroups/c21ad8ee42e84549a509ee396c633f0c.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,
https://www.tasteatlas.com/pecan-pie,https://cdn.tasteatlas.com//Images/Dishes/cc67b0af0a714389a8e63ac56abd3856.jpg?mw=660,35,Sweet Pie,https://www.tasteatlas.com/sweet-pies,Pecan Pie,3.8,Best in   (Houston),Goode Company BBQ,https://www.tasteatlas.com/GoodeCompanyBbq,"One of the hallmarks of traditional American cuisine is the classic pecan pie. It consists of a thin pastry crust that is topped with a mixture of eggs, butter, flour, a sweetener such as brown sugar, syrup, or molasses, and a handful of halved or...",,READ MORE,https://www.tasteatlas.com/pecan-pie/wheretoeat,https://www.tasteatlas.com/Pecans,https://cdn.tasteatlas.com/images/ingredientgroups/4d70ab5b520c473bb4a114a5c981ad6c.png?h=120&w=120,https://www.tasteatlas.com/corn-syrups,https://cdn.tasteatlas.com/images/ingredientgroups/bad5d0cffad44eae8dfcb5c2545f4ff4.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/vanilla,https://cdn.tasteatlas.com/images/ingredientgroups/a7458d391eba4850862e5fcd789c4bad.png?h=120&w=120,https://www.tasteatlas.com/southern-united-states,Southern United States,,
