search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,item-location href,item-location src,item-location,search-results__item-description,search-results__item-description 2,read-more,search-results__item-description 3,score-text--na
https://www.tasteatlas.com/brin-damour,https://cdn.tasteatlas.com//images/ingredients/e43a9fa40bc847b68132e59b863587c3.jpg?mw=660,55,Cheese,https://www.tasteatlas.com/Cheese,Brin d'Amour,https://www.tasteatlas.com/corsica,https://cdn.tasteatlas.com/images/emblems/f74a5d9e4ce448b2b9b222bf88f5feca.png,Corsica,"Produced in Corsica from the milk of local Lacaune ewes,  is a semi-soft artisan cheese with a creamy texture and flavors that range from mild and citrusy to sour and tangy. Its name can be translated as",Brin d'amour,,a breath of loveREAD MORE,n/a
https://www.tasteatlas.com/coutancescheese,https://cdn.tasteatlas.com//images/ingredients/6a587269fd984f5cbb0003770737e1d3.jpg?mw=660,56,Cheese,https://www.tasteatlas.com/Cheese,Coutances,https://www.tasteatlas.com/coutances,,Coutances,"is a soft French cheese originating from the Normandy coast. The cheese is made from cow’s milk and is characterized by its rich, creamy texture, intense flavor, and milky aftertaste. On the exterior, it has a soft, bloomy...",Coutances,READ MORE,,
https://www.tasteatlas.com/rosette-de-lyon,https://cdn.tasteatlas.com//images/ingredients/e3997c9e21d04395a5e62332c156e412.jpg?mw=660,57,Sausage/Salami,https://www.tasteatlas.com/Sausages-and-salamis,Rosette de Lyon,https://www.tasteatlas.com/lyon,https://cdn.tasteatlas.com/images/emblems/a423159597ce4c2ab6710a7424f60487.png,Lyon,"is a French sausage originating from Lyon, hence the name. This rich and flavorful sausage is made from pork meat that's blended with sea salt, peppercorns, and garlic in a natural beef casing. It's typically cured for a m...",Rosette de Lyon,READ MORE,,
https://www.tasteatlas.com/piment-despelette,https://cdn.tasteatlas.com//Images/Ingredients/c03df36ca4cc41b3a9644864a9df8807.jpg?mw=660,58,Hot Pepper,https://www.tasteatlas.com/Hot-peppers,Piment d'Espelette,https://www.tasteatlas.com/espelette,https://cdn.tasteatlas.com/images/emblems/81a7ab5500184dc2a8ecf1b851ad4216.png,Espelette,"is a fiery red, hand-picked chili pepper with a strong smell reminiscent of fruit and smoke, produced in the Pyrénées-Atlantiques region in France. It was originally used in the south-west of France for cu...",Piment d'Espelette,READ MORE,,n/a
https://www.tasteatlas.com/bouquet-garni,https://cdn.tasteatlas.com//images/ingredients/c43d7f692c084dacad32cf4972c95c54.jpg?mw=660,59,Herb,https://www.tasteatlas.com/herbs,Bouquet Garni,,,,"This small French bundle of herbs is traditionally tied together with butcher’s string to keep the herbs together after they are added to a pot for cooking. This quaint bouquet of fresh herbs usually contains thyme, parsley, and bay leaf, an...",,READ MORE,,n/a
https://www.tasteatlas.com/bouton-de-culotte,https://cdn.tasteatlas.com//images/ingredients/33e54c84c4934fb29e3b2347f0669a06.jpg?mw=660,60,Cheese,https://www.tasteatlas.com/Cheese,Bouton de culotte,https://www.tasteatlas.com/saone-et-loire,https://cdn.tasteatlas.com/images/emblems/7ba3506de2fc4703aa97f1d7e72fdab0.png,Saône-et-Loire,"is a traditional French cheese originating from the Mâconnais and Haut-Beaujolais areas in Burgundy. This tiny (30-40 grams) cheese is made with raw goat's milk, and it's aged for about 2 months. It was originally ...",Bouton de culotte,READ MORE,,n/a
https://www.tasteatlas.com/jambon-noir-de-bigorre,https://cdn.tasteatlas.com//images/ingredients/2f380b1e4b904985a5ec3a2e18d15119.jpg?mw=660,61,"Prosciutto, Jamon, Jambon",https://www.tasteatlas.com/prosciuttos-jamons-jambons,Jambon Noir de Bigorre,https://www.tasteatlas.com/hautes-pyrenees,https://cdn.tasteatlas.com/images/emblems/1625f4d36cd0455895a959bd89cc6251.png,Hautes-Pyrénées,"is a cured ham made with pork from purebred Gascon  pigs. The lean meat has a deep red color, while the fat can have a slightly pinkish hue. Jambon noir de Bigorre is soft and tender, not ove...",Jambon noir de Bigorre,READ MORE,Noir de Bigorre,n/a
https://www.tasteatlas.com/cabecou,https://cdn.tasteatlas.com//images/ingredients/0b4149eb67194654b294ee4d5aa21c63.jpg?mw=660,62,Cheese,https://www.tasteatlas.com/Cheese,Cabécou,https://www.tasteatlas.com/midi-pyrenees,https://cdn.tasteatlas.com/images/emblems/20ffc1fdd174420fa31b955638ee41d8.png,Midi-Pyrénées,"is a soft French cheese originating from the Midi-Pyrénées region. It is made from goat’s milk. Before it is wrapped in chestnut leaves and left to mature, the cheese is dipped in plum brandy and sprinkl...",Cabécou,READ MORE,,
https://www.tasteatlas.com/saint-albray,https://cdn.tasteatlas.com//images/ingredients/f57588846f7f420eb730748dc00225fd.jpg?mw=660,63,Cheese,https://www.tasteatlas.com/Cheese,Saint Albray,https://www.tasteatlas.com/aquitaine,https://cdn.tasteatlas.com/images/emblems/41049b2950d84cffb2a30dd26a25bdb3.png,Aquitaine,"Invented in 1976,  is a flower-shaped French cheese made from pasteurized cow’s milk. It ripens for 2 weeks, and each petal consists of a half pound of cheese. This soft cheese has an edible washed rind and a creamy text...",Saint Albray,READ MORE,,
https://www.tasteatlas.com/bethmale-cheese,https://cdn.tasteatlas.com//images/ingredients/6287808da89145549f704e6e9bb0e9f9.jpg?mw=660,64,Cheese,https://www.tasteatlas.com/Cheese,Bethmale,https://www.tasteatlas.com/bethmale,,Bethmale,is a French cheese produced in the village of the same name in the Pyrénées region. This semi-hard cheese is made from raw cow's milk and has a mild and rich flavor with earthy and mushroomy aromas. The interior is ...,Bethmale,READ MORE,,
https://www.tasteatlas.com/cantal,https://cdn.tasteatlas.com//Images/Ingredients/58fa39a2470b4618819f7633c0d4a255.jpg?mw=660,65,Cheese,https://www.tasteatlas.com/Cheese,Cantal,https://www.tasteatlas.com/cantal-france,https://cdn.tasteatlas.com/images/emblems/8ab68068cceb45b0983b6a9a72b0abe5.png,Cantal,"is a double pressed, semi-hard cow's milk cheese made in the Cantal region in France. The curd is pressed, matured and ground, and the granules are then salted, placed in moulds and pressed again to mature for at least 30 days in c...",Cantal,READ MORE,,
https://www.tasteatlas.com/noix-de-grenoble-1,https://cdn.tasteatlas.com//Images/Ingredients/76c5393e4d3c4541a01d161e4cc79017.jpg?mw=660,66,Walnuts,https://www.tasteatlas.com/Walnuts,Noix de Grenoble,https://www.tasteatlas.com/grenoble,https://cdn.tasteatlas.com/images/emblems/440f7b0a0ac449f4ab9e1fcea5b4a8f0.png,Grenoble,"are walnuts that are gathered in their shells from the end of September and come from three different varieties in the French departments of Isére, Drôme and Savoie. The ancient Romans brought the walnut tree...",Noix de Grenoble,READ MORE,,n/a
https://www.tasteatlas.com/coeur-de-touraine,https://cdn.tasteatlas.com//images/ingredients/34bd5aa08bd94f758b1ca8cb9f57c273.jpg?mw=660,67,Cheese,https://www.tasteatlas.com/Cheese,Coeur de Touraine,https://www.tasteatlas.com/indre-et-loire,https://cdn.tasteatlas.com/images/emblems/5fb2084c5b1640b1a2ae9291e1119bbf.png,Indre-et-Loire,"(lit. the heart of Touraine) is a heart-shaped French cheese made with raw goat's milk. Apart from being distinguishable by its shape, it can also be easily recognized by its aromatic ash-covered edible rind. The cheese ...",Coeur de Touraine,READ MORE,,n/a
https://www.tasteatlas.com/mirabelles-de-lorraine,https://cdn.tasteatlas.com//Images/Ingredients/22b75851d7654ae89d775371d07a958f.jpg?mw=660,68,Plum,https://www.tasteatlas.com/Plums,Mirabelles de Lorraine,https://www.tasteatlas.com/lorraine,https://cdn.tasteatlas.com/images/emblems/6e55fbf729824f39b17f42ec95741cbb.png,Lorraine,"A specialty of the Lorraine region in France since the 16th century, these plums are small with a striking yellow to golden color. Their flesh has a smooth, fine texture and on the outside, the skin has numerous tiny spots. Usually eaten fresh or ...",,READ MORE,,
https://www.tasteatlas.com/picodon-1,https://cdn.tasteatlas.com//images/ingredients/7d10be90de1a40e9a4b5af993f5508f5.jpg?mw=660,69,Cheese,https://www.tasteatlas.com/Cheese,Picodon,https://www.tasteatlas.com/ardeche,https://cdn.tasteatlas.com/images/emblems/e0d21cc321ba4f0ea5f6ae55d9f6c62f.png,Ardèche,"is a small, round cheese made from goat's milk, with a minimum weight of 60 grams, produced in the Ardéche and Drôme regions in France. Its rind is thin, with yellow or white mold speckled with blue on the exterior. T...",Picodon,READ MORE,,n/a
https://www.tasteatlas.com/tomme-de-chevre-de-savoie,https://cdn.tasteatlas.com//images/ingredients/fafd4b1e256540b1897010f5a36276f9.jpg?mw=660,70,Cheese,https://www.tasteatlas.com/Cheese,Tomme de chèvre de Savoie,https://www.tasteatlas.com/savoie,https://cdn.tasteatlas.com/images/emblems/353bcd5b7ce54073aae77b57506bc5bd.png,Savoie,"is a traditional French cheese hailing from Savoie. The cheese is made from raw goat's milk. Underneath its bloomy rind, the texture is creamy, pliable, and smooth. The aromas are pungent, barnyardy, earthy, and goa...",Tomme de chèvre,READ MORE,,n/a
https://www.tasteatlas.com/boursault,https://cdn.tasteatlas.com//images/ingredients/fa242a27fab4417f96d1d8d24aa81948.jpg?mw=660,71,Cheese,https://www.tasteatlas.com/Cheese,Boursault,https://www.tasteatlas.com/val-de-marne,https://cdn.tasteatlas.com/images/emblems/88e4fa0466d14b61a9a33591f6b7ff5e.png,Val-de-Marne,"is a French soft-ripened triple-cream cheese. It's made from pasteurized cow's milk and hails from the region of Val-de-Marne. The cheese was invented by Henri Boursault in 1951, hence the name. Underneath the bloomy rind, the t...",Boursault,READ MORE,,n/a
https://www.tasteatlas.com/bleu-de-chevre,https://cdn.tasteatlas.com//images/ingredients/1dd0bfa07b894fce881f918e4bb03c99.jpg?mw=660,72,Cheese,https://www.tasteatlas.com/Cheese,Bleu de chèvre,https://www.tasteatlas.com/auvergne,https://cdn.tasteatlas.com/Images/Emblems/53eab3cb408f4409b28c761d68ff80fa.png,Auvergne,"is a traditional French cheese hailing from Auvergne. This blue cheese is made from pasteurized or raw goat's milk. The rind is covered with ash, and underneath it the texture is soft and supple, with pockets of blue...",Bleu de chèvre,READ MORE,,n/a
https://www.tasteatlas.com/emmental-de-savoie,https://cdn.tasteatlas.com//Images/Ingredients/c7a29ea6d8c5427f8cfb095355f08874.jpg?mw=660,73,Cheese,https://www.tasteatlas.com/Cheese,Emmental de Savoie,https://www.tasteatlas.com/savoie,https://cdn.tasteatlas.com/images/emblems/353bcd5b7ce54073aae77b57506bc5bd.png,Savoie,"is a cooked and pressed cheese with a yellow to brown rind, made from cow's milk in the departments of Savoie and Haute-Savoie in France. Regular and clear holes are evenly distributed throughout its brightly-colored, c...",Emmental de Savoie,READ MORE,,
https://www.tasteatlas.com/tome-des-bauges,https://cdn.tasteatlas.com//images/ingredients/0d34834d5d114e3481963e39d8828a8d.jpg?mw=660,74,Cheese,https://www.tasteatlas.com/Cheese,Tome des Bauges,https://www.tasteatlas.com/savoie,https://cdn.tasteatlas.com/images/emblems/353bcd5b7ce54073aae77b57506bc5bd.png,Savoie,"is a semi-hard cheese made from unpasteurized cow's milk, either whole or semi-skimmed, produced in the mountainous Savoie region in France since the 17th century. Since the cows from the area (the ,",Tome des Bauges,READ MORE,Tarine,
https://www.tasteatlas.com/emmental-francais-est-central-1,https://cdn.tasteatlas.com//Images/Ingredients/a857aa0edea342a5b9bffbe09b6dee00.jpg?mw=660,75,Cheese,https://www.tasteatlas.com/Cheese,Emmental Français Est-Central,,,,"is a cooked, mould-pressed cheese made from unpasteurized cow's milk that must mature for at least ten weeks before it is ready for consumption and is produced in several regions in East-Central France. The c...",Emmental Francais Est-Central,READ MORE,,
https://www.tasteatlas.com/tomme-des-pyrenees,https://cdn.tasteatlas.com//Images/Ingredients/791da41e340c4438be5a972d4da69952.jpg?mw=660,76,Cheese,https://www.tasteatlas.com/Cheese,Tomme des Pyrénées,https://www.tasteatlas.com/hautes-pyrenees,https://cdn.tasteatlas.com/images/emblems/1625f4d36cd0455895a959bd89cc6251.png,Hautes-Pyrénées,"is a semi-hard, cow's milk cheese from the Pyrénées region in France that must mature for at least 21 days before consumption. It is wrapped in a distinguishable black wax coating, which acts...",Tomme des Pyrénées,READ MORE,,
https://www.tasteatlas.com/mont-dor,https://cdn.tasteatlas.com//Images/Ingredients/9f5927e5e4cf4d439b814a26e0d85b81.jpg?mw=660,77,Cheese,https://www.tasteatlas.com/Cheese,Mont d'Or,https://www.tasteatlas.com/doubs,https://cdn.tasteatlas.com/images/emblems/6b2527cbaebb40528589b81a59b34569.png,Doubs,"Also known as , is a soft cheese made from raw cow's milk in the Haut-Doubs region in France. What's unique about Mont d'Or's visual appearance is that it is encircled by spruce bark strips and pac...",Vacherin du Haut-Doubs,READ MORE,Mont d'Or,
https://www.tasteatlas.com/epoisses,https://cdn.tasteatlas.com//Images/Ingredients/ac0b39e94aaa44c3bd640a0b2aafabee.jpg?mw=660,78,Cheese,https://www.tasteatlas.com/Cheese,Époisses,https://www.tasteatlas.com/burgundy,https://cdn.tasteatlas.com/images/emblems/fbe6ebd59b13404088d61d10f1200108.png,Burgundy,"is a soft cheese made from cow's milk with a glossy rind, and a pale beige, creamy, slightly salty body. It must mature for at least 4 weeks before it is ready for consumption when its salty, spicy, and sweet flavors, and ...",Époisses,READ MORE,,
https://www.tasteatlas.com/munster,https://cdn.tasteatlas.com//images/ingredients/484f4333b6524277aeadb2708341af37.jpg?mw=660,79,Cheese,https://www.tasteatlas.com/Cheese,Munster,https://www.tasteatlas.com/munster-france,https://cdn.tasteatlas.com/images/emblems/224467df450f45429a87cb7c68644421.png,Munster,"is a soft, creamy cheese with an orange-colored washed rind, produced in the Alsace and Lorraine area in France. The cheese is made from cow's milk: smaller cheeses mature in cellars for at least 14 days, and regular sized cheeses...",Munster,READ MORE,,
https://www.tasteatlas.com/saint-nectaire,https://cdn.tasteatlas.com//Images/Ingredients/810c5cadf6894e09a66482708d69f0a9.jpg?mw=660,80,Cheese,https://www.tasteatlas.com/Cheese,Saint-Nectaire,https://www.tasteatlas.com/puy-de-dome,https://cdn.tasteatlas.com/images/emblems/4ad9fa56717846848e73f6a1ab93c326.png,Puy-de-Dôme,"is a semi-hard, double pressed farm cheese made in Auvergne from cow's milk and sold in the shape of a flat wheel. It must mature for at least six weeks on rye straw mats before being marketed. As the cows graze on pastures...",Saint-Nectaire,READ MORE,,
https://www.tasteatlas.com/orgeat-syrup,https://cdn.tasteatlas.com//images/ingredients/2338cca64e4445adaf495c7f5b9444d7.jpg?mw=660,81,Almond Syrup,https://www.tasteatlas.com/almond-syrups,Orgeat Syrup,,,,"is a French-style almond syrup that is best known for its use in tropical cocktails. It is made with ground blanched almonds, water, and sugar, while the flavorings often include rose or orange blossom water. Although it is nowaday...",Orgeat,READ MORE,,n/a
https://www.tasteatlas.com/fleur-de-sologne,https://cdn.tasteatlas.com//images/ingredients/dd6456d6812243fea6278d6b8537c302.jpg?mw=660,82,Cheese,https://www.tasteatlas.com/Cheese,Fleur de Sologne,https://www.tasteatlas.com/centre-loire-valley,https://cdn.tasteatlas.com/Images/Emblems/7407525cfcbf40fcbb61ee2b307ee10d.png,Centre-Loire Valley,"is a traditional French cheese originating from the Sologne area in the Loire valley. The cheese is small and flower-shaped, made from raw goat's milk. It's usually left to age from 10 to 15 days before consumption. Under...",Fleur de Sologne,READ MORE,,n/a
https://www.tasteatlas.com/moules-de-bouchot,https://cdn.tasteatlas.com//images/ingredients/073cdf8c6bd24611a6cb7e7298324762.jpg?mw=660,83,Mussels,https://www.tasteatlas.com/mussels,Moules de Bouchot,https://www.tasteatlas.com/lower-normandy,https://cdn.tasteatlas.com/images/emblems/bbecdc559e7e4c7791638b1b603dff3e.png,Lower Normandy,"are mussels that are cultivated on stakes from larvae caught in their natural habitat, exclusively. When the species  and  are cultivated, they produce Moules de B...",Moules de Bouchot,READ MORE,Mytilus edulis,
