search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,search-results__item-description 2,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,item-location href,item-location src,item-location,score-text--na
https://www.tasteatlas.com/fabada,https://cdn.tasteatlas.com//images/dishes/73c0cb1f55be4fe088c7d148453cae5c.jpg?mw=660,24,Stew,https://www.tasteatlas.com/Stews,Fabada Asturiana,4.2,Best in   (Lugones),La Máquina de Lugones,https://www.tasteatlas.com/la-maquina-de-lugones,"This comforting stew known as fabada Asturiana is a signature dish of the famous Spanish region of Asturias. The stew consists of plump white beans, ,  blood sausage, and bacon, all doused in a buttery chicken stoc...",READ MORE,https://www.tasteatlas.com/fabada/wheretoeat,https://www.tasteatlas.com/white-beans,https://cdn.tasteatlas.com/images/ingredientgroups/dfc272699a8b491ebccf06d290c0b944.png?h=120&w=120,https://www.tasteatlas.com/chorizo,https://cdn.tasteatlas.com/images/dishes/ddcb3e5f086b45568444ae268a16697c.png?h=120&w=120,https://www.tasteatlas.com/morcilla,https://cdn.tasteatlas.com/images/dishes/5b2c1b9e675746b58ae9993270845593.png?h=120&w=120,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,chorizo,https://www.tasteatlas.com/stocks,https://cdn.tasteatlas.com/images/ingredientgroups/27990ac3f60a4812ad3aadf8f044cdb6.png?h=120&w=120,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,https://www.tasteatlas.com/asturias,https://cdn.tasteatlas.com/images/emblems/9ab3aecbbc5b498698530b1cd233b773.png,Asturias,
https://www.tasteatlas.com/patas-bravas,https://cdn.tasteatlas.com//images/dishes/a05cf3f3684040c993ad1231b2ac58e7.jpg?mw=660,25,Snack,https://www.tasteatlas.com/Snacks,Patatas bravas,4.3,Best in   (Madrid),Docamar,https://www.tasteatlas.com/docamar,"Patatas bravas is a traditional tapas dish consisting of potato cubes drenched in a spicy tomato sauce with onions, garlic, chili powder, and paprika. This flavorful combination of ingredients is a staple at numerous tapa bars throughout Spain, an...",READ MORE,https://www.tasteatlas.com/patas-bravas/wheretoeat,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/tomato-sauce,https://cdn.tasteatlas.com/images/dishes/46bce93d102c432885fd501717da1d6b.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,https://www.tasteatlas.com/aioli,https://cdn.tasteatlas.com/images/dishes/434db98e43ab4b66896b04056c9fd2ce.png?h=120&w=120,https://www.tasteatlas.com/madrid,https://cdn.tasteatlas.com/images/emblems/46f212dc5eb14b0b96e5c8adc7bff624.png,Madrid,
https://www.tasteatlas.com/croquetas-de-jamon,https://cdn.tasteatlas.com//images/dishes/f1d1ca37614a45f9803b1abd0778caf0.jpg?mw=660,26,Snack,https://www.tasteatlas.com/Snacks,Croquetas de jamón,4.2,Best in   (Seville),Casa Ricardo,https://www.tasteatlas.com/casa-ricardo,"Crispy  are small and unusual Spanish fritters, which consist of a crispy outer shell and a creamy interior. As the central ingredient, they employ a thick variety of buttery béchamel sauce, which is formed...",READ MORE,https://www.tasteatlas.com/croquetas-de-jamon/wheretoeat,https://www.tasteatlas.com/jamon-serrano,https://cdn.tasteatlas.com/images/dishes/9a0b7c0a139346aa98fac6095b0e9dc7.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/breadcrumbs,https://cdn.tasteatlas.com/images/ingredientgroups/0981718c8c2d433cbbb82801849680f3.png?h=120&w=120,croquetas de jamón,https://www.tasteatlas.com/bechamel-sauce,https://cdn.tasteatlas.com/images/dishes/a1165229c9624d4abc0f924232188573.png?h=120&w=120,,,,,,
https://www.tasteatlas.com/fideua,https://cdn.tasteatlas.com//Images/Dishes/3a2aad72d7104b74b52b8c55d7122fc6.jpg?mw=660,27,Pasta,https://www.tasteatlas.com/pasta,Fideuà,4.0,Best in   (Gandia),Chef Amadeo,https://www.tasteatlas.com/ChefAmadeo,"Fideuà is a colorful Spanish dish often described as an interpretation of the popular . Similar to its more popular counterpart, fideuà employs a variety of seafood ingredients, but instead of rice, it combines them wi...",READ MORE,https://www.tasteatlas.com/fideua/wheretoeat,https://www.tasteatlas.com/fideo,https://cdn.tasteatlas.com/images/dishes/17ed12eb4dbd439eb21f54296ace187d.png?h=120&w=120,https://www.tasteatlas.com/mussels,https://cdn.tasteatlas.com/images/ingredientgroups/a050287a4d1149f5898090f628c216e8.png?h=120&w=120,https://www.tasteatlas.com/squids,https://cdn.tasteatlas.com/images/ingredientgroups/1233d683cc3a467fb0a06d38a4f2aa77.png?h=120&w=120,https://www.tasteatlas.com/shrimps,https://cdn.tasteatlas.com/images/ingredientgroups/bd6e8c1318d34f5a8021b84af6cefbaf.png?h=120&w=120,paella,https://www.tasteatlas.com/saffron,https://cdn.tasteatlas.com/images/ingredientgroups/7e13c46cefc54903a5488b0b229a670c.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,https://www.tasteatlas.com/gandia,https://cdn.tasteatlas.com/images/emblems/235330b66f6d4211827b52240977ff07.png,Gandia,
https://www.tasteatlas.com/arroz-con-leche,https://cdn.tasteatlas.com//images/dishes/5597f5c4f71e48078573bb1dd971ed10.jpg?mw=660,28,Pudding,https://www.tasteatlas.com/puddings,Arroz con leche,4.1,Best in   (Texera),Casa Gerardo,https://www.tasteatlas.com/CasaGerardo,"Arroz con leche is a flavorful dessert with a long history, dating back to the period when Spain was under the Moorish influence. Today, this rice pudding is popular in Spain (especially in the North) and throughout Latin America, always consistin...",READ MORE,https://www.tasteatlas.com/arroz-con-leche/wheretoeat,,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/torrijas,https://cdn.tasteatlas.com//Images/Dishes/ed73c92b26024b1a8f94536031e014cb.jpg?mw=660,29,Snack,https://www.tasteatlas.com/Snacks,Torrijas,4.4,Best in   (Madrid),El Riojano,https://www.tasteatlas.com/ElRiojano,"Torrijas is a Spanish version of the classic , consisting of slices of leftover bread that is soaked in milk, coated in egg wash, then fried in hot oil. In the past, torrijas was often served to new mothers and wounded soldier...",READ MORE,https://www.tasteatlas.com/torrijas/wheretoeat,,,,,,,,,French toast,,,,,https://www.tasteatlas.com/madrid,https://cdn.tasteatlas.com/images/emblems/46f212dc5eb14b0b96e5c8adc7bff624.png,Madrid,
https://www.tasteatlas.com/escalivada,https://cdn.tasteatlas.com//Images/Dishes/aa5ef6d77575461f874b7a0e29a88c37.jpg?mw=660,30,Vegetable Dish,https://www.tasteatlas.com/Vegetable-dishes,Escalivada,4.1,Best in   (Barcelona),Taverna El Glop,https://www.tasteatlas.com/TavernaElGlop,"Escalivada is one of the most famous dishes from the Catalonia region of Spain, but it is also one of the simplest. The main ingredients include eggplants, bell peppers, and sometimes onions and tomatoes, typically grilled whole over hot embers. T...",READ MORE,https://www.tasteatlas.com/escalivada/wheretoeat,https://www.tasteatlas.com/Eggplants,https://cdn.tasteatlas.com/images/ingredientgroups/9c53f075b64b42e1a8d446741e9904eb.png?h=120&w=120,https://www.tasteatlas.com/bell-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/0f922f485f1b427393a6cd5a69f66b6f.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,,,,,,https://www.tasteatlas.com/catalonia,https://cdn.tasteatlas.com/images/emblems/e004ed0e929d4b5dbedd9b34af2206a6.png,Catalonia,
https://www.tasteatlas.com/polbo-a-feira,https://cdn.tasteatlas.com//images/dishes/fc51183d03244e488eab89a10a5826dc.jpg?mw=660,31,Octopus Dish,https://www.tasteatlas.com/octopus-dishes,Polbo á feira,4.5,Best in   (Santiago de Compostela),Bodegón Os Concheiros,https://www.tasteatlas.com/bodegon-os-concheiros,"Polbo á feira (a.k.a. pulpo a la gallega) is a traditional Galician dish made by cooking octopus, potatoes, and sweet paprika powder in copper cauldrons. The cauldrons impart a unique flavor to the dish, and it is said that it is impossible...",READ MORE,https://www.tasteatlas.com/polbo-a-feira/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/galicia,https://cdn.tasteatlas.com/images/emblems/95239c7d9c7e45dd9bd81c496b659164.png,Galicia,
https://www.tasteatlas.com/romesco,https://cdn.tasteatlas.com//Images/Dishes/d7bc4cc65bf54558a333dcfb87c4acf1.jpg?mw=660,32,Sauce,https://www.tasteatlas.com/Sauces,Romesco,4.3,,,,"Romesco is a savory Spanish sauce consisting of red peppers, tomatoes, onions, and a variety of roasted or raw nuts such as pine nuts, hazelnuts, and almonds. The sauce is extremely versatile, so it can be served with fish, seafood, salads, vegeta...",READ MORE,https://www.tasteatlas.com/romesco/wheretoeat,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/pine-nuts,https://cdn.tasteatlas.com/images/ingredientgroups/2108a7804fe04f57a002907791e0e43f.png?h=120&w=120,,https://www.tasteatlas.com/Almonds,https://cdn.tasteatlas.com/images/ingredientgroups/c6587193e7734331b4f484c821ccbede.png?h=120&w=120,https://www.tasteatlas.com/Hazelnuts,https://cdn.tasteatlas.com/images/ingredientgroups/6e18a366b01e44b2b0c7fbdb8f22a5c6.png?h=120&w=120,https://www.tasteatlas.com/tarragona,https://cdn.tasteatlas.com/images/emblems/e4c3b7a3a1a94845bddae776392cec3d.png,Tarragona,
https://www.tasteatlas.com/cocido-madrileno,https://cdn.tasteatlas.com//Images/Dishes/38210fa23b0c4156b2bf87020d322abc.jpg?mw=660,33,Stew,https://www.tasteatlas.com/Stews,Cocido madrileño,4.4,Best in   (San Lorenzo de El Escorial),Charolés,https://www.tasteatlas.com/Charoles,One of the most emblematic dishes of Madrilenian cuisine known as cocido madrileño is a hearty meat and chickpea stew whose origins can be traced back to the medieval-era Castilla La Mancha. Some food historians claim that this one-pot meal...,READ MORE,https://www.tasteatlas.com/cocido-madrileno/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,,https://www.tasteatlas.com/Chickpeas,https://cdn.tasteatlas.com/images/ingredientgroups/a2154e69886644589ba372adba14f005.png?h=120&w=120,https://www.tasteatlas.com/Cabbages,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,https://www.tasteatlas.com/madrid,https://cdn.tasteatlas.com/images/emblems/46f212dc5eb14b0b96e5c8adc7bff624.png,Madrid,
https://www.tasteatlas.com/paella-catalana,https://cdn.tasteatlas.com//images/dishes/e31549a343454d629b98c037423dcc8a.jpg?mw=660,34,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Paella Catalana,4.1,Best in   (Barcelona),7 Portes,https://www.tasteatlas.com/7Portes,"According to chef Quim Marqués who created and patented this somewhat controversial dish, paella Catalana represents the perfect combination of land and sea. The dish consists of an extensive list of ingredients such as traditional saffron-...",READ MORE,https://www.tasteatlas.com/paella-catalana/wheretoeat,https://www.tasteatlas.com/arroz-bomba,https://cdn.tasteatlas.com/images/dishes/7103c7988a2d415eab6c14dbc9f73cf7.png?h=120&w=120,https://www.tasteatlas.com/saffron,https://cdn.tasteatlas.com/images/ingredientgroups/7e13c46cefc54903a5488b0b229a670c.png?h=120&w=120,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/longaniza,https://cdn.tasteatlas.com/images/dishes/aec0bd68bce041f48c24998179680492.png?h=120&w=120,,https://www.tasteatlas.com/crayfish,https://cdn.tasteatlas.com/images/ingredientgroups/4024cd551e774368ab7803d17bc0223d.png?h=120&w=120,https://www.tasteatlas.com/Prunes,https://cdn.tasteatlas.com/images/ingredientgroups/75fe720786dd42e0896eef781fd7e6b2.png?h=120&w=120,https://www.tasteatlas.com/catalonia,https://cdn.tasteatlas.com/images/emblems/e004ed0e929d4b5dbedd9b34af2206a6.png,Catalonia,
https://www.tasteatlas.com/pa-amb-tomaquet,https://cdn.tasteatlas.com//Images/Dishes/13831cccdf34449c8fbcadca972f826c.jpg?mw=660,35,Breakfast,https://www.tasteatlas.com/Breakfast,Pa amb tomàquet,4.1,Best in   (Barcelona),Paco Meralgo,https://www.tasteatlas.com/paco-meralgo,"The classic Catalan invention known as pa amb tomàquet consists of toasted slices of bread that are sprinkled with salt, rubbed with tomatoes, and drizzled with olive oil (purists insist on rubbing both sides of the bread with tomatoes). Th...",READ MORE,https://www.tasteatlas.com/pa-amb-tomaquet/wheretoeat,https://www.tasteatlas.com/Breads,https://cdn.tasteatlas.com/images/dishgroups/1cf6c4cfb4354189b4bc5bb6a46ad000.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,,,,,,https://www.tasteatlas.com/catalonia,https://cdn.tasteatlas.com/images/emblems/e004ed0e929d4b5dbedd9b34af2206a6.png,Catalonia,
https://www.tasteatlas.com/roscon-de-reyes,https://cdn.tasteatlas.com//images/dishes/62fc18aedd07471f97328d69dbd437db.jpg?mw=660,36,Sweet Bread,https://www.tasteatlas.com/Sweet-breads,Roscón de Reyes,3.3,Best in   (Madrid),Moulin Chocolat,https://www.tasteatlas.com/moulin-chocolat,"Roscón de Reyes is a sweet ring-shaped bread that is prepared with a sweet, yeasted dough and comes topped with sugar and candied or dried fruit. Though the cake developed from pagan tradition, in modern times it became closely associated w...",READ MORE,https://www.tasteatlas.com/roscon-de-reyes/wheretoeat,,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/montadito,https://cdn.tasteatlas.com//images/dishes/794b3f25ed8b4ae3b1aa5d6dca5c5e1e.jpg?mw=660,37,Sandwich type,https://www.tasteatlas.com/sandwich-types,Montadito,4.6,Best in   (Barcelona),Quimet y Quimet,https://www.tasteatlas.com/QuimetYQuimet,"Montaditos are open-faced sandwiches and an essential tapa in Spain. Although there is no set list of ingredients, montaditos are always made with bread slices, typically from a thin elongated bread similar to a baguette. The toppings are incredib...",READ MORE,https://www.tasteatlas.com/montadito/wheretoeat,https://www.tasteatlas.com/Breads,https://cdn.tasteatlas.com/images/dishgroups/1cf6c4cfb4354189b4bc5bb6a46ad000.png?h=120&w=120,https://www.tasteatlas.com/chorizo,https://cdn.tasteatlas.com/images/dishes/ddcb3e5f086b45568444ae268a16697c.png?h=120&w=120,https://www.tasteatlas.com/Cheese,https://cdn.tasteatlas.com/images/ingredientgroups/764215a242064199930b80927dfbc2f0.png?h=120&w=120,https://www.tasteatlas.com/pickled-vegetables,https://cdn.tasteatlas.com/images/ingredientgroups/bd15e7b0df76474bbc010821fa77412b.png?h=120&w=120,,https://www.tasteatlas.com/Seafoods,https://cdn.tasteatlas.com/images/ingredientgroups/d102532d0d3842a49e8c81d499ffc6b1.png?h=120&w=120,,,,,,
https://www.tasteatlas.com/bunuelo,https://cdn.tasteatlas.com//Images/Dishes/6d190aef4c6043449ee9c095d3be3510.jpg?mw=660,38,Snack,https://www.tasteatlas.com/Snacks,Buñuelo,4.3,Best in   (Madrid),La Maruca,https://www.tasteatlas.com/LaMaruca,"Deep-fried, golden, and crispy buñuelos are an original Spanish creation that has become an internationally popular treat. In the simplest form, these fritters are created with milk, eggs, butter, and flour into a dough which is usually sha...",READ MORE,https://www.tasteatlas.com/bunuelo/wheretoeat,,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/espetos,https://cdn.tasteatlas.com//images/dishes/444b9f7f34594b46834a2c60e102c7ba.jpg?mw=660,39,Saltwater Fish Dish,https://www.tasteatlas.com/saltwater-fish-dishes,Espetos,4.6,Best in   (Málaga),Miguelito El Cariñoso Restaurante,https://www.tasteatlas.com/miguelito-el-carinoso-restaurante,"Espetos is a Spanish tradition of grilling sardines, dating back to the late 19th century, when fishermen skewered and grilled surplus fish in small boats on the sand. The modern method usually involves placing 6 sardines on a skewer, seasoning th...",READ MORE,https://www.tasteatlas.com/espetos/wheretoeat,https://www.tasteatlas.com/sardines,https://cdn.tasteatlas.com/images/ingredientgroups/cfaaeb4f7a7943e6b41b0b7dad0ac9fb.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/lemon-juices,https://cdn.tasteatlas.com/images/ingredientgroups/bbcffe4057b045df86c02995facd36b3.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,,,https://www.tasteatlas.com/province-of-malaga,https://cdn.tasteatlas.com/images/emblems/83ec3c91f7894da9b31347e534541a7b.png,Province of Málaga,
https://www.tasteatlas.com/cachopo,https://cdn.tasteatlas.com//Images/Dishes/e5d5e35f487f433da8337b4e413ae354.jpg?mw=660,40,Meat Dish,https://www.tasteatlas.com/Meat-dishes,Cachopo,4.5,Best in   (Oviedo),Mesón Casa Pedro,https://www.tasteatlas.com/MesonCasaPedro,"Cachopo is a meaty delicacy from the Spanish region of Asturias, consisting of two veal or beef steaks filled with cheese and a slice of ham. The whole concoction is then coated in breadcrumbs and fried in hot oil. The dish is traditionally served...",READ MORE,https://www.tasteatlas.com/cachopo/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/asturias,https://cdn.tasteatlas.com/images/emblems/9ab3aecbbc5b498698530b1cd233b773.png,Asturias,
