search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,item-location href,item-location src,item-location,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,search-results__item-description 2,score-text--na
https://www.tasteatlas.com/fis-paprikas,https://cdn.tasteatlas.com//images/dishes/719883b396f44d41bf9491521cebe48f.jpg?mw=660,25,Stew,https://www.tasteatlas.com/Stews,Fiš paprikaš,https://www.tasteatlas.com/slavonia-and-baranja,https://cdn.tasteatlas.com/images/emblems/5a44733560674043be59d4b60c97d5f8.png,Slavonia and Baranja,3.9,Best in   (Vardarac),Citadela,https://www.tasteatlas.com/citadela,"Fiš paprikaš (or  in Hungary, with the addition of sour cream) is a traditional stew cooked in a big cauldron over an open fire. This spicy fish stew is traditionally made with a variety of freshwater fish such a...",https://www.tasteatlas.com/fis-paprikas/wheretoeat,https://www.tasteatlas.com/carp,https://cdn.tasteatlas.com/images/ingredientgroups/a2609e4a6f0c4f11a079f1675f031c3e.png?h=120&w=120,https://www.tasteatlas.com/catfishes,https://cdn.tasteatlas.com/images/ingredientgroups/cc00fd4fdc2f47ea81779536a412a95c.png?h=120&w=120,https://www.tasteatlas.com/northern-pike,https://cdn.tasteatlas.com/images/ingredientgroups/85f0c4c19a2d4d9cabdd73c9b30256b1.png?h=120&w=120,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,hal paprikas,
https://www.tasteatlas.com/punjena-paprika,https://cdn.tasteatlas.com//images/dishes/0f4fb630f3c44a30a453e746caa6c46c.jpg?mw=660,26,Ground Meat Dish,https://www.tasteatlas.com/ground-meat-dishes,Punjena paprika (Croatia),,,,4.8,,,,"Punjena paprika is a ground meat dish that's prepared in many variations across the Balkans, in countries such as Croatia, Bosnia, Slovenia, Serbia, and Hungary, among others. The dish consists of bell peppers that are stuffed with a mixture of gr...",https://www.tasteatlas.com/punjena-paprika/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Veal,https://cdn.tasteatlas.com/images/ingredientgroups/e00edb320df14cf19120266635476549.png?h=120&w=120,https://www.tasteatlas.com/bell-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/0f922f485f1b427393a6cd5a69f66b6f.png?h=120&w=120,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,,
https://www.tasteatlas.com/sunka-u-kruhu,https://cdn.tasteatlas.com//images/dishes/c19a119b27534d15960702551b372990.jpg?mw=660,27,Pork Dish,https://www.tasteatlas.com/pork-dishes,Šunka u kruhu,,,,4.0,,,,"Šunka u kruhu is a festive Croatian delicacy made with whole smoked and cooked ham that is encased in dough which typically consists of flour, yeast, lukewarm water, lard, and salt. The ham is traditionally flavored with bay leaves, garlic,...",https://www.tasteatlas.com/sunka-u-kruhu/wheretoeat,https://www.tasteatlas.com/cured-ham,https://cdn.tasteatlas.com/images/ingredientgroups/e24fe15038ed4b04b5ba1b336664583a.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/yeasts,https://cdn.tasteatlas.com/images/ingredientgroups/805b01e32cd74f6fbdc87146dbad384f.png?h=120&w=120,https://www.tasteatlas.com/Lard,https://cdn.tasteatlas.com/images/ingredientgroups/f2ee3afb68a34c859faafc3db9a05b76.png?h=120&w=120,https://www.tasteatlas.com/bay-leaves,https://cdn.tasteatlas.com/images/ingredientgroups/ed05cd6d676240efbb75684f6c536b7d.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,,
https://www.tasteatlas.com/slane-srdele,https://cdn.tasteatlas.com//images/dishes/54fadb6740fd49d3abbdfe708b8e40b3.jpg?mw=660,28,Saltwater Fish Dish,https://www.tasteatlas.com/saltwater-fish-dishes,Slane srdele,https://www.tasteatlas.com/dalmatia,https://cdn.tasteatlas.com/images/emblems/05479e1caa2240c0be46d4690196465f.png,Dalmatia,4.1,,,,"Slane srdele or  is a Croatian dish that is prepared from May to August. The dish uses fresh sardines and coarse sea salt. The salt is placed into an old tin or barrel, and the sardines are then layered over it. Another lay...",https://www.tasteatlas.com/slane-srdele/wheretoeat,,,,,,,,,,,,,salted sardines,
https://www.tasteatlas.com/salata-od-hobotnice,https://cdn.tasteatlas.com//images/dishes/ee59f1a4a5154d7ba89818cfc00dcbd5.jpg?mw=660,29,Octopus Dish,https://www.tasteatlas.com/octopus-dishes,Salata od hobotnice,https://www.tasteatlas.com/dalmatia,https://cdn.tasteatlas.com/images/emblems/05479e1caa2240c0be46d4690196465f.png,Dalmatia,4.6,Best in   (Zadar),Pet Bunara,https://www.tasteatlas.com/pet-bunara,"Salata od hobotnice is a traditional Croatian octopus salad originating from Dalmatia, but it's very popular throughout the country, especially on Christmas Eve and during the summer. Although there are many versions, it's usually made with a comb...",https://www.tasteatlas.com/salata-od-hobotnice/wheretoeat,https://www.tasteatlas.com/octopuses,https://cdn.tasteatlas.com/images/ingredientgroups/bdce1ea248964158af865718ad3c7e84.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/bay-leaves,https://cdn.tasteatlas.com/images/ingredientgroups/ed05cd6d676240efbb75684f6c536b7d.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,,
https://www.tasteatlas.com/janjetina-ispod-peke,https://cdn.tasteatlas.com//images/dishes/bfe42f02fea847f1837ac9c045dfa697.jpg?mw=660,30,Lamb/Mutton Dish,https://www.tasteatlas.com/lamb-and-mutton-dishes,Janjetina ispod peke,https://www.tasteatlas.com/dalmatia,https://cdn.tasteatlas.com/images/emblems/05479e1caa2240c0be46d4690196465f.png,Dalmatia,4.0,Best in   (Dubrovnik),Konoba Dubrava,https://www.tasteatlas.com/konoba-dubrava,"Janjetina ispod peke is a traditional Croatian lamb specialty that calls for preparing the meat under a metal, bell-like dome or lid called  in Dalmatia or in Istria. The meat is usually combined with potatoes and veg...",https://www.tasteatlas.com/janjetina-ispod-peke/wheretoeat,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/Zucchini,https://cdn.tasteatlas.com/images/ingredientgroups/b118fad654154a94b7a4889f7e5f70fa.png?h=120&w=120,peka,
https://www.tasteatlas.com/gregada,https://cdn.tasteatlas.com//images/dishes/3852333f5f2e44648c0f46becfd2cd49.jpg?mw=660,31,Stew,https://www.tasteatlas.com/Stews,Gregada,https://www.tasteatlas.com/hvar,,Hvar,4.1,Best in   (Hvar),Macondo,https://www.tasteatlas.com/macondo,"This simple fish stew with potatoes is said to be the oldest way of preparing fish in Dalmatia and was probably brought to the area by Greek settlers more than 2000 years ago, although potatoes are a local modification because they were introduced...",https://www.tasteatlas.com/gregada/wheretoeat,https://www.tasteatlas.com/cods,https://cdn.tasteatlas.com/images/ingredientgroups/50d034c867d14f909a90fd06b36740f4.png?h=120&w=120,https://www.tasteatlas.com/hakes,https://cdn.tasteatlas.com/images/ingredientgroups/c2dc25415d20453aac3ee1eb93fb3c6e.png?h=120&w=120,https://www.tasteatlas.com/monkfishes,https://cdn.tasteatlas.com/images/ingredientgroups/cfc2bbb816c54c1d9655cbe2cda62739.png?h=120&w=120,https://www.tasteatlas.com/scorpionfish,https://cdn.tasteatlas.com/images/ingredientgroups/d821211ea06c4a0789449742e13a517b.png?h=120&w=120,https://www.tasteatlas.com/sea-basses,https://cdn.tasteatlas.com/images/ingredientgroups/ca39b54f17d2404c96cb10300928255d.png?h=120&w=120,https://www.tasteatlas.com/White-wine,https://cdn.tasteatlas.com/images/ingredientgroups/e7d8bfce6f814fb5a3b7396336f24f5e.png?h=120&w=120,,
https://www.tasteatlas.com/krpice-sa-zeljem,https://cdn.tasteatlas.com//Images/Dishes/c21ff40ada7048359a1c5f1f65322aef.jpg?mw=660,32,Pasta,https://www.tasteatlas.com/pasta,Krpice sa zeljem,https://www.tasteatlas.com/northern-croatia,,Northern Croatia,3.9,Best in   (Zagreb),Ficlek,https://www.tasteatlas.com/ficlek,"Krpice sa zeljem is an old Croatian dish that is traditionally prepared in the northern parts of the country. It is prepared by combining cabbage, onions, and seasonings (especially black pepper) with a type of pasta known as or",https://www.tasteatlas.com/krpice-sa-zeljem/wheretoeat,https://www.tasteatlas.com/krpice,https://cdn.tasteatlas.com/images/dishes/5085366edf7040dfb60a614645885b4c.png?h=120&w=120,https://www.tasteatlas.com/Cabbages,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,https://www.tasteatlas.com/oil,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,krpice,
https://www.tasteatlas.com/sinjski-arambasi,https://cdn.tasteatlas.com//images/dishes/075a14ecf28c4a3bafb404dc35712969.jpg?mw=660,33,Meat Dish,https://www.tasteatlas.com/Meat-dishes,Sinjski arambaši,https://www.tasteatlas.com/sinj,,Sinj,4.3,Best in   (Sinj),Pizzeria Restoran Zorica,https://www.tasteatlas.com/pizzeria-restoran-zorica,"Arambaši is a variety of  and a traditional dish from the Croatian city of Sinj. It consists of a combination of diced beef, onions, garlic, pork belly, and parsley. The combination is typically flavored with pepper, salt, clo...",https://www.tasteatlas.com/sinjski-arambasi/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Cabbages,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,sarma,
https://www.tasteatlas.com/dagnje-na-buzaru,https://cdn.tasteatlas.com//images/dishes/b8e4e04e5ec2496b98b16fd0689593b7.jpg?mw=660,34,Mussel Dish,https://www.tasteatlas.com/mussel-dishes,Dagnje na buzaru,https://www.tasteatlas.com/dalmatia,https://cdn.tasteatlas.com/images/emblems/05479e1caa2240c0be46d4690196465f.png,Dalmatia,4.6,Best in   (Ston),Seosko domaćinstvo Ficović,https://www.tasteatlas.com/seosko-domacinstvo-ficovic,"Dagnje na buzaru is a traditional dish of the Croatian coast prepared with mussels as the main ingredient. The shells are scrubbed, placed into a pot with lukewarm water, covered, and lightly heated until all of them crack open. Olive oil, garlic,...",https://www.tasteatlas.com/dagnje-na-buzaru/wheretoeat,https://www.tasteatlas.com/mussels,https://cdn.tasteatlas.com/images/ingredientgroups/a050287a4d1149f5898090f628c216e8.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,https://www.tasteatlas.com/White-wine,https://cdn.tasteatlas.com/images/ingredientgroups/e7d8bfce6f814fb5a3b7396336f24f5e.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,,
https://www.tasteatlas.com/kuhani-strukli,https://cdn.tasteatlas.com//images/dishes/baddb28c100e4cda928e28d27dc991bc.jpg?mw=660,35,Pasta,https://www.tasteatlas.com/pasta,Kuhani štrukli,https://www.tasteatlas.com/krapina-zagorje-county,https://cdn.tasteatlas.com/images/emblems/9f1f437fff374baf96203c4a88ae789b.png,Krapina-Zagorje County,4.1,Best in   (Zagreb),La Štruk,https://www.tasteatlas.com/LaStruk,"Štrukli are a traditional Croatian delicacy that hails from the Zagorje region. In addition to the more common , this cooked variety starts with a similar preparation in which the dough is thinly rolled, then fi...",https://www.tasteatlas.com/kuhani-strukli/wheretoeat,,,,,,,,,,,,,baked štrukli,
https://www.tasteatlas.com/popara-vukovar-srijem-county,https://cdn.tasteatlas.com//images/dishes/f23708baab114fa2ac02f5b11fb59570.jpg?mw=660,36,Breakfast,https://www.tasteatlas.com/Breakfast,Popara,https://www.tasteatlas.com/vukovar-srijem-county,https://cdn.tasteatlas.com/Images/Emblems/c835fd8ff1d4494a8ec0fd010424069e.png,Vukovar-Srijem County,3.3,,,,"Popara, the Balkan version of bread mash, is an ancient dish that has been greatly appreciated as a quick and easy solution to use up leftover bread and to feed the whole family in the process. Since it is eaten in many countries across the region...",https://www.tasteatlas.com/popara-vukovar-srijem-county/wheretoeat,https://www.tasteatlas.com/Breads,https://cdn.tasteatlas.com/images/dishgroups/1cf6c4cfb4354189b4bc5bb6a46ad000.png?h=120&w=120,https://www.tasteatlas.com/vegetable-oils,https://cdn.tasteatlas.com/images/ingredientgroups/9645da0c09ec4cebb19ef9a91a4e3ecf.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,,,
https://www.tasteatlas.com/granatir,https://cdn.tasteatlas.com//images/dishes/70a02afddd8f46a28e20f5b1eec12ce9.jpg?mw=660,37,Pasta,https://www.tasteatlas.com/pasta,Granatir,https://www.tasteatlas.com/slavonia-and-baranja,https://cdn.tasteatlas.com/images/emblems/5a44733560674043be59d4b60c97d5f8.png,Slavonia and Baranja,4.1,,,,"Granatir or  is a simple meal consisting of pasta, onions, and potatoes. It is traditionally heavily seasoned with ground paprika.  Due to the inexpensive ingredients and high content of carbohydrates, the dish is a re...",https://www.tasteatlas.com/granatir/wheretoeat,https://www.tasteatlas.com/pasta,https://cdn.tasteatlas.com/images/dishgroups/9c516a22b03b4223b1c9343067b09549.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,https://www.tasteatlas.com/sunflower-oils,https://cdn.tasteatlas.com/images/ingredientgroups/129a92222faa455392f43cc1a8957fcc.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,grenadir marš,
https://www.tasteatlas.com/meimurska-gibanica,https://cdn.tasteatlas.com//images/dishes/393d63ac532b4274b5da3a7c28cc0374.jpg?mw=660,38,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Međimurska gibanica,https://www.tasteatlas.com/medimurje-county,https://cdn.tasteatlas.com/Images/Emblems/83244c014d1a4d49a6ad47b173fe16f0.png,Međimurje County,4.4,Best in   (Železna Gora),Restoran Terbotz,https://www.tasteatlas.com/restoran-terbotz,"Međimurska gibanica is a traditional, highly caloric layered pastry originating from the Croatian region of Međimurje. It is usually served as a dessert after a big meal, but due to its nutritional value, it can also be consumed on its own. The pa...",https://www.tasteatlas.com/meimurska-gibanica/wheretoeat,,,,,,,,,,,,,,
https://www.tasteatlas.com/rozata,https://cdn.tasteatlas.com//images/dishes/05c1b5d9891c4a3f896fbe19e4939bea.jpg?mw=660,39,Custard,https://www.tasteatlas.com/custards,Rozata,https://www.tasteatlas.com/dubrovnik,,Dubrovnik,3.4,Best in   (Split),Konoba Hvaranin,https://www.tasteatlas.com/konoba-hvaranin,"Rozata is a type of custard pudding made with a few basic ingredients — eggs, milk, and sugar, which are flavored with a local rose liqueur known as . The creamy mixture is baked in caramel covered ramekins, and the process r...",https://www.tasteatlas.com/rozata/wheretoeat,,,,,,,,,,,,,Rozalin,
https://www.tasteatlas.com/bucnica,https://cdn.tasteatlas.com//images/dishes/a10094207e0f4a75a423d817f267d1c3.jpg?mw=660,40,Savory Pastry,https://www.tasteatlas.com/savory-pastry,Bučnica,https://www.tasteatlas.com/northern-croatia,,Northern Croatia,4.2,Best in   (Zagreb),Zdravljak Sršek,https://www.tasteatlas.com/zdravljak-srsek,"Bučnica is a comforting Croatian rolled pastry or strudel made with layers of thin dough that is filled with a combination of grated pumpkin, salt, fresh cheese, butter, sour cream, and eggs. The savory rolled pastry is baked in an oven until it d...",https://www.tasteatlas.com/bucnica/wheretoeat,,,,,,,,,,,,,,
